GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X4_002579	scaffold_2:881867-886168	-	1381	hypothetical protein													
X4_002580	scaffold_2:889470-892281	+	861	hypothetical protein		ENOG41											
X4_002581	scaffold_2:893060-895654	+	729	hypothetical protein													
X4_002582	scaffold_2:897450-898471	+	278	hypothetical protein													
X4_002583	scaffold_2:899673-900246	+	190	hypothetical protein													
X4_002584	scaffold_2:900519-902293	-	549	hypothetical protein		ENOG41											
X4_002585	scaffold_2:903311-903998	+	228	hypothetical protein		ENOG41											
X4_002586	scaffold_2:904467-910708	+	1485	hypothetical protein													
X4_002587	scaffold_2:911013-914024	-	866	hypothetical protein													
X4_002588	scaffold_2:914357-917618	+	1086	hypothetical protein													
X4_002589	scaffold_2:918037-921013	-	671	hypothetical protein													
X4_002590	scaffold_2:928173-928569	+	131	hypothetical protein													
X4_002591	scaffold_2:928864-932334	-	1111	hypothetical protein													
X4_002592	scaffold_2:932727-934760	-	522	hypothetical protein													
X4_002593	scaffold_2:935476-936168	-	162	translation initiation factor eIF5A													
X4_002594	scaffold_2:936478-938739	+	677	hypothetical protein													
X4_002595	scaffold_2:940621-942177	+	501	hypothetical protein		ENOG41											
X4_002596	scaffold_2:945182-946072	-	238	hypothetical protein													
X4_002597	scaffold_2:962049-965409	-	832	hypothetical protein													
X4_002598	scaffold_2:967346-970107	-	881	hypothetical protein													
X4_002599	scaffold_2:970880-974594	+	1154	hypothetical protein													
X4_002600	scaffold_2:974998-977597	+	769	Heat shock protein hsp88													
X4_002601	scaffold_2:978249-980305	-	592	hypothetical protein		ENOG41											
X4_002602	scaffold_2:981556-984244	-	863	hypothetical protein													
X4_002603	scaffold_2:986267-992619	-	1730	hypothetical protein													
X4_002604	scaffold_2:993019-994932	-	387	hypothetical protein		ENOG41											
X4_002605	scaffold_2:995758-996723	+	248	hypothetical protein													
X4_002606	scaffold_2:996924-998049	-	374	hypothetical protein													
X4_002607	scaffold_2:999577-1000969	+	463	hypothetical protein		ENOG41											
X4_002608	scaffold_2:1001521-1006010	+	936	hypothetical protein													
X4_002609	scaffold_2:1006722-1011280	+	1144	hypothetical protein		ENOG41											
X4_002610	scaffold_2:1011690-1012682	+	316	hypothetical protein													
X4_002611	scaffold_2:1013257-1014527	+	392	hypothetical protein													
X4_002612	scaffold_2:1016570-1018394	+	607	hypothetical protein		ENOG41											
X4_002613	scaffold_2:1020736-1021843	+	368	hypothetical protein													
X4_002614	scaffold_2:1022515-1023631	+	371	hypothetical protein		ENOG41											
X4_002615	scaffold_2:1027113-1027797	+	227	hypothetical protein													
X4_002616	scaffold_2:1028548-1029262	+	237	hypothetical protein													
X4_002617	scaffold_2:1029938-1031551	-	511	hypothetical protein		ENOG41											
X4_002618	scaffold_2:1032045-1033256	-	348	hypothetical protein		ENOG41											
X4_002619	scaffold_2:1033983-1034802	-	272	hypothetical protein													
X4_002620	scaffold_2:1035960-1037457	+	459	hypothetical protein													
X4_002621	scaffold_2:1037884-1038343	-	152	hypothetical protein		ENOG41											
X4_002622	scaffold_2:1038951-1040637	+	545	hypothetical protein													
X4_002623	scaffold_2:1041358-1042106	+	230	hypothetical protein													
X4_002624	scaffold_2:1042428-1046100	+	840	hypothetical protein		ENOG41											
X4_002625	scaffold_2:1047054-1047855	+	266	hypothetical protein													
X4_002626	scaffold_2:1048138-1049125	-	236	hypothetical protein													
X4_002627	scaffold_2:1049913-1051750	+	577	hypothetical protein		ENOG41											
X4_002628	scaffold_2:1052712-1054252	-	421	hypothetical protein													
X4_002629	scaffold_2:1056627-1057982	-	432	hypothetical protein													
X4_002630	scaffold_2:1059050-1064545	+	1797	hypothetical protein													
X4_002631	scaffold_2:1066146-1066603	+	135	hypothetical protein													
X4_002632	scaffold_2:1067090-1067984	-	297	hypothetical protein													
X4_002633	scaffold_2:1069088-1070305	+	332	hypothetical protein		ENOG41											
X4_002634	scaffold_2:1070972-1072004	+	343	hypothetical protein													
X4_002636	scaffold_2:1073948-1075397	-	464	hypothetical protein		ENOG41											
X4_002637	scaffold_2:1077744-1079425	+	439	hypothetical protein		ENOG41											
X4_002638	scaffold_2:1080010-1080688	-	205	hypothetical protein													
X4_002639	scaffold_2:1081218-1086620	+	1439	hypothetical protein		ENOG41											
X4_002640	scaffold_2:1087101-1092067	-	1592	hypothetical protein													
X4_002641	scaffold_2:1093809-1094859	+	349	hypothetical protein													
X4_002642	scaffold_2:1098738-1102565	+	699	hypothetical protein		ENOG41											
X4_002643	scaffold_2:1103214-1104574	-	217	hypothetical protein													
X4_002644	scaffold_2:1105467-1108217	-	524	hypothetical protein													
X4_002645	scaffold_2:1110911-1111475	+	187	hypothetical protein													
X4_002646	scaffold_2:1112393-1113389	+	331	hypothetical protein													
X4_002647	scaffold_2:1113578-1115094	+	470	hypothetical protein													
X4_002648	scaffold_2:1116124-1117445	-	343	Malate dehydrogenase, cytoplasmic													
X4_002649	scaffold_2:1117765-1119214	-	415	hypothetical protein		ENOG41											
X4_002650	scaffold_2:1122128-1123646	+	338	hypothetical protein													
X4_002651	scaffold_2:1124781-1125205	-	122	hypothetical protein													
X4_002652	scaffold_2:1125957-1126464	+	149	hypothetical protein													
X4_002653	scaffold_2:1129147-1129639	-	124	hypothetical protein													
X4_002654	scaffold_2:1130501-1130744	+	80	hypothetical protein		ENOG41											
X4_002655	scaffold_2:1131168-1131663	+	164	hypothetical protein													
X4_002656	scaffold_2:1132103-1132464	-	102	hypothetical protein													
X4_002657	scaffold_2:1133709-1134158	-	127	hypothetical protein													
X4_002658	scaffold_2:1135343-1135774	-	122	hypothetical protein													
X4_002659	scaffold_2:1138752-1140033	+	426	hypothetical protein		ENOG41											
X4_002660	scaffold_2:1140708-1141416	+	235	hypothetical protein		ENOG41											
X4_002661	scaffold_2:1142167-1142725	+	185	hypothetical protein													
X4_002662	scaffold_2:1143713-1145092	-	217	hypothetical protein													
X4_002663	scaffold_2:1203436-1205872	-	246	hypothetical protein													
X4_002664	scaffold_2:1206098-1207494	-	273	hypothetical protein													
X4_002665	scaffold_2:1207869-1209055	-	242	hypothetical protein													
X4_002666	scaffold_2:1212732-1213121	-	110	hypothetical protein													
X4_002667	scaffold_2:1223024-1223652	-	185	hypothetical protein													
X4_002668	scaffold_2:1231417-1233154	-	513	hypothetical protein		ENOG41											
X4_002669	scaffold_2:1233917-1236382	+	786	hypothetical protein													
X4_002670	scaffold_2:1237928-1238982	+	331	hypothetical protein													
X4_002671	scaffold_2:1239410-1239912	-	131	hypothetical protein		ENOG41											
X4_002672	scaffold_2:1240301-1241296	+	254	hypothetical protein		ENOG41											
X4_002673	scaffold_2:1241563-1243422	+	405	hypothetical protein													
X4_002674	scaffold_2:1243499-1244690	-	396	hypothetical protein		ENOG41											
X4_002675	scaffold_2:1245221-1250302	+	1141	hypothetical protein													
X4_002676	scaffold_2:1251012-1251715	-	209	hypothetical protein		ENOG41											
X4_002677	scaffold_2:1251967-1255314	+	1079	hypothetical protein		ENOG41											
X4_002678	scaffold_2:1255420-1256445	-	260	hypothetical protein													
X4_002679	scaffold_2:1257605-1260620	+	591	hypothetical protein													
X4_002680	scaffold_2:1260766-1263649	-	960	hypothetical protein		ENOG41											
X4_002681	scaffold_2:1264431-1265286	-	250	hypothetical protein													
X4_002682	scaffold_2:1265486-1267568	+	643	hypothetical protein													
X4_002683	scaffold_2:1268836-1269954	+	354	hypothetical protein		ENOG41											
X4_002684	scaffold_2:1271041-1274348	+	1068	translational elongation factor EF-1 alpha													
X4_002685	scaffold_2:1274987-1276232	+	414	hypothetical protein		ENOG41											
X4_002686	scaffold_2:1277953-1278772	-	272	hypothetical protein													
X4_002687	scaffold_2:1280347-1290981	+	3177	hypothetical protein		ENOG41											
X4_002688	scaffold_2:1310813-1313249	-	811	hypothetical protein		ENOG41											
X4_002689	scaffold_2:1318821-1320095	+	384	hypothetical protein													
X4_002690	scaffold_2:1321135-1335876	-	4721	hypothetical protein		ENOG41											
X4_002691	scaffold_2:1338208-1340904	+	743	hypothetical protein		ENOG41											
X4_002692	scaffold_2:1343514-1345298	+	575	hypothetical protein		ENOG41											
X4_002693	scaffold_2:1346736-1350245	-	792	hypothetical protein		ENOG41											
X4_002694	scaffold_2:1353256-1353850	-	197	hypothetical protein													
X4_002695	scaffold_2:1354477-1356004	-	281	hypothetical protein													
X4_002696	scaffold_2:1356233-1356724	-	142	hypothetical protein													
X4_002697	scaffold_2:1357534-1358107	-	147	hypothetical protein													
X4_002698	scaffold_2:1359973-1361450	-	268	hypothetical protein													
X4_002699	scaffold_2:1362432-1362909	-	158	hypothetical protein													
X4_002700	scaffold_2:1365600-1367064	-	295	hypothetical protein													
X4_002701	scaffold_2:1369538-1372680	+	277	hypothetical protein													
X4_002702	scaffold_2:1373060-1373550	+	143	hypothetical protein													
X4_002703	scaffold_2:1375827-1376261	-	127	hypothetical protein													
X4_002704	scaffold_2:1378438-1379163	+	192	hypothetical protein													
X4_002705	scaffold_2:1379691-1380474	-	260	hypothetical protein													
X4_002706	scaffold_2:1380993-1383144	-	554	hypothetical protein													
X4_002707	scaffold_2:1383754-1384887	-	320	hypothetical protein		ENOG41											
X4_002708	scaffold_2:1385307-1387425	+	588	hypothetical protein		ENOG41											
X4_002709	scaffold_2:1387460-1388744	-	408	hypothetical protein													
X4_002710	scaffold_2:1389189-1393372	-	1330	hypothetical protein													
X4_002711	scaffold_2:1393401-1395321	+	639	hypothetical protein													
X4_002712	scaffold_2:1396436-1398315	-	365	hypothetical protein													
X4_002713	scaffold_2:1399272-1399911	+	212	hypothetical protein													
X4_002714	scaffold_2:1402233-1402521	-	95	hypothetical protein													
X4_002715	scaffold_2:1403595-1404921	-	390	hypothetical protein		ENOG41											
X4_002716	scaffold_2:1409153-1410279	-	325	hypothetical protein		ENOG41											
X4_002717	scaffold_2:1410739-1412079	-	411	hypothetical protein		ENOG41											
X4_002718	scaffold_2:1412503-1414205	-	499	Component of pyruvate dehydrogenase complex, mitochondrial													
X4_002719	scaffold_2:1414764-1420919	+	2008	hypothetical protein													
X4_002720	scaffold_2:1425961-1427825	+	586	hypothetical protein													
X4_002721	scaffold_2:1430324-1432539	-	680	hypothetical protein													
X4_002722	scaffold_2:1436270-1438127	-	618	hypothetical protein													
X4_002723	scaffold_2:1439370-1440578	+	214	hypothetical protein													
X4_002724	scaffold_2:1443122-1443885	+	142	hypothetical protein													
X4_002725	scaffold_2:1444712-1445966	-	351	hypothetical protein													
X4_002726	scaffold_2:1446720-1451644	-	795	hypothetical protein													
X4_002727	scaffold_2:1452585-1455024	+	611	hypothetical protein													
X4_002728	scaffold_2:1455302-1456641	-	412	hypothetical protein		ENOG41											
X4_002729	scaffold_2:1456955-1457678	+	240	hypothetical protein													
X4_002730	scaffold_2:1458767-1459388	+	206	hypothetical protein		ENOG41											
X4_002731	scaffold_2:1459689-1460794	-	213	hypothetical protein		ENOG41											
X4_002732	scaffold_2:1464170-1464392	-	73	hypothetical protein		ENOG41											
X4_002733	scaffold_2:1464587-1466336	+	529	hypothetical protein													
X4_002734	scaffold_2:1468337-1471002	-	835	hypothetical protein													
X4_002735	scaffold_2:1471619-1472636	-	319	hypothetical protein		ENOG41											
X4_002736	scaffold_2:1473289-1477045	+	1110	hypothetical protein		ENOG41											
X4_002737	scaffold_2:1479796-1480363	-	188	hypothetical protein		ENOG41											
X4_002738	scaffold_2:1481428-1484318	-	207	hypothetical protein													
X4_002739	scaffold_2:1485827-1486735	+	283	hypothetical protein		ENOG41											
X4_002740	scaffold_2:1487042-1488747	-	500	hypothetical protein													
X4_004205	scaffold_3:10723-12250	+	357	hypothetical protein													
X4_004206	scaffold_3:22359-24144	+	594	hypothetical protein													
X4_004207	scaffold_3:25726-26290	+	155	hypothetical protein													
X4_004209	scaffold_3:44307-44635	-	90	hypothetical protein													
X4_004210	scaffold_3:52919-54538	-	501	hypothetical protein		ENOG41											
X4_004211	scaffold_3:55171-60166	+	897	hypothetical protein													
X4_004213	scaffold_3:61904-62749	-	227	hypothetical protein													
X4_004214	scaffold_3:65787-69139	+	1084	hypothetical protein													
X4_004215	scaffold_3:72072-72809	-	225	hypothetical protein													
X4_004216	scaffold_3:73677-74629	-	213	hypothetical protein													
X4_004217	scaffold_3:77945-81934	+	1275	hypothetical protein		ENOG41											
X4_004218	scaffold_3:82732-83290	+	185	hypothetical protein													
X4_004219	scaffold_3:105355-106987	-	543	hypothetical protein		ENOG41											
X4_004220	scaffold_3:109108-111243	-	670	hypothetical protein													
X4_004221	scaffold_3:112991-114636	-	529	hypothetical protein													
X4_004222	scaffold_3:115468-118086	+	652	hypothetical protein		ENOG41											
X4_004223	scaffold_3:118336-120444	-	684	mRNA-binding ribosome synthesis protein nop7													
X4_004224	scaffold_3:120661-122185	+	419	hypothetical protein													
X4_004225	scaffold_3:122209-122863	-	217	hypothetical protein													
X4_004226	scaffold_3:125319-126087	+	255	hypothetical protein													
X4_004227	scaffold_3:127099-128194	-	325	hypothetical protein		ENOG41											
X4_004228	scaffold_3:129431-132959	-	865	hypothetical protein													
X4_004229	scaffold_3:133360-134074	+	237	hypothetical protein		ENOG41											
X4_004230	scaffold_3:134812-137034	-	706	hypothetical protein													
X4_004231	scaffold_3:137423-138358	+	240	GTPase Ypt5													
X4_004232	scaffold_3:138985-140311	-	338	hypothetical protein													
X4_004233	scaffold_3:141120-142284	-	387	hypothetical protein		ENOG41											
X4_004234	scaffold_3:143772-145464	+	488	hypothetical protein													
X4_004235	scaffold_3:145629-146602	-	263	40S ribosomal protein													
X4_004236	scaffold_3:146878-147289	+	115	hypothetical protein													
X4_004237	scaffold_3:147901-149868	+	583	hypothetical protein		ENOG41											
X4_004238	scaffold_3:150076-151262	-	374	hypothetical protein													
X4_004239	scaffold_3:153687-154738	+	290	hypothetical protein		ENOG41											
X4_004240	scaffold_3:155525-156032	-	111	hypothetical protein													
X4_004241	scaffold_3:156386-158341	-	634	hypothetical protein		ENOG41											
X4_004242	scaffold_3:158636-163627	+	734	hypothetical protein													
X4_004243	scaffold_3:165560-168320	-	885	hypothetical protein		ENOG41											
X4_004244	scaffold_3:168536-169410	+	269	hypothetical protein		ENOG41											
X4_004245	scaffold_3:173500-174912	+	417	hypothetical protein													
X4_004246	scaffold_3:175609-177404	-	559	hypothetical protein													
X4_004247	scaffold_3:177572-178307	+	173	Protein required for ethanol metabolism													
X4_004248	scaffold_3:178979-179918	+	273	hypothetical protein													
X4_004249	scaffold_3:180463-180826	-	120	hypothetical protein													
X4_004250	scaffold_3:181251-182453	-	366	hypothetical protein		ENOG41											
X4_004251	scaffold_3:183150-185037	+	566	hypothetical protein													
X4_004252	scaffold_3:185968-187784	-	517	hypothetical protein													
X4_004253	scaffold_3:188685-189805	-	335	Aristolochene synthase													
X4_004254	scaffold_3:191645-192725	-	309	hypothetical protein		ENOG41											
X4_004255	scaffold_3:193088-194988	-	511	hypothetical protein		ENOG41											
X4_004256	scaffold_3:195597-197566	-	622	hypothetical protein													
X4_004257	scaffold_3:198945-200788	-	507	hypothetical protein		ENOG41											
X4_004258	scaffold_3:203378-205623	+	503	hypothetical protein		ENOG41											
X4_004259	scaffold_3:206378-208091	-	532	hypothetical protein		ENOG41											
X4_004260	scaffold_3:210613-212983	+	789	hypothetical protein		ENOG41											
X4_004261	scaffold_3:213100-214912	-	433	GPI mannosyltransferase 1													
X4_004262	scaffold_3:215557-216476	+	268	hypothetical protein		ENOG41											
X4_004263	scaffold_3:216648-217173	-	139	hypothetical protein		ENOG41											
X4_004264	scaffold_3:217703-220327	+	798	hypothetical protein													
X4_004265	scaffold_3:220557-222125	-	466	hypothetical protein													
X4_004266	scaffold_3:222630-225696	-	1021	hypothetical protein													
X4_004267	scaffold_3:226677-228289	-	519	hypothetical protein		ENOG41											
X4_004268	scaffold_3:228598-232285	+	1175	hypothetical protein													
X4_004269	scaffold_3:232705-233413	+	235	hypothetical protein		ENOG41											
X4_004270	scaffold_3:233821-235379	-	500	hypothetical protein		ENOG41											
X4_004271	scaffold_3:235789-237457	+	482	hypothetical protein													
X4_004272	scaffold_3:238694-240547	+	583	hypothetical protein		ENOG41											
X4_004273	scaffold_3:242143-243223	+	342	hypothetical protein													
X4_004274	scaffold_3:244314-249902	+	1316	hypothetical protein													
X4_004275	scaffold_3:250868-252941	-	327	hypothetical protein		ENOG41											
X4_004276	scaffold_3:254100-255116	+	297	hypothetical protein		ENOG41											
X4_004277	scaffold_3:255803-256439	-	176	hypothetical protein													
X4_004279	scaffold_3:262642-263872	-	287	hypothetical protein		ENOG41											
X4_004280	scaffold_3:265237-266407	+	389	hypothetical protein		ENOG41											
X4_004281	scaffold_3:266849-267426	-	173	hypothetical protein													
X4_004282	scaffold_3:268388-270602	+	720	hypothetical protein													
X4_004283	scaffold_3:271314-273804	-	792	hypothetical protein													
X4_004284	scaffold_3:274329-275415	+	361	hypothetical protein		ENOG41											
X4_004285	scaffold_3:275556-276178	-	132	Peptidyl-prolyl cis-trans isomerase fpr2													
X4_004286	scaffold_3:276740-277742	+	333	hypothetical protein													
X4_004287	scaffold_3:283678-284416	+	245	hypothetical protein		ENOG41											
X4_004288	scaffold_3:301151-302744	-	530	hypothetical protein		ENOG41											
X4_004289	scaffold_3:303761-305934	+	404	hypothetical protein													
X4_004290	scaffold_3:310728-311962	+	393	hypothetical protein		ENOG41											
X4_004291	scaffold_3:314151-315360	-	313	hypothetical protein													
X4_004292	scaffold_3:317104-318556	-	483	hypothetical protein		ENOG41											
X4_004293	scaffold_3:320075-320395	-	87	hypothetical protein													
X4_004294	scaffold_3:322151-325295	-	1047	hypothetical protein													
X4_004295	scaffold_3:326544-329958	-	941	hypothetical protein													
X4_004296	scaffold_3:347959-348690	-	205	hypothetical protein													
X4_004297	scaffold_3:355710-361640	+	1767	hypothetical protein													
X4_004298	scaffold_3:365798-368085	+	745	hypothetical protein													
X4_004299	scaffold_3:368803-372636	+	1233	hypothetical protein		ENOG41											
X4_004300	scaffold_3:374456-380027	-	1323	hypothetical protein		ENOG41											
X4_004301	scaffold_3:389861-392423	+	777	Elongation factor G, mitochondrial													
X4_004302	scaffold_3:392627-393727	-	205	hypothetical protein													
X4_004303	scaffold_3:394808-396735	-	555	glycylpeptide N-tetradecanoyltransferase													
X4_004304	scaffold_3:397404-398682	-	375	hypothetical protein													
X4_004305	scaffold_3:399675-400821	+	381	hypothetical protein													
X4_004306	scaffold_3:401112-405808	-	927	hypothetical protein													
X4_004307	scaffold_3:408233-411208	+	973	hypothetical protein													
X4_004308	scaffold_3:411983-413203	-	332	hypothetical protein													
X4_004309	scaffold_3:416156-417347	-	396	hypothetical protein													
X4_004310	scaffold_3:418946-419626	+	201	hypothetical protein													
X4_004311	scaffold_3:420409-424139	-	1208	hypothetical protein													
X4_004312	scaffold_3:424742-426810	-	541	hypothetical protein													
X4_004313	scaffold_3:426996-429990	+	903	hypothetical protein		ENOG41											
X4_004314	scaffold_3:430669-432205	-	355	Eisosome core component		ENOG41											
X4_004315	scaffold_3:433282-435621	-	707	hypothetical protein													
X4_004316	scaffold_3:437160-442100	+	1588	hypothetical protein		ENOG41											
X4_004317	scaffold_3:444681-448626	+	1314	hypothetical protein													
X4_004318	scaffold_3:452374-453838	-	487	hypothetical protein		ENOG41											
X4_004319	scaffold_3:455220-461651	-	1770	hypothetical protein		ENOG41											
X4_004320	scaffold_3:461826-463178	+	431	hypothetical protein													
X4_004321	scaffold_3:464199-466557	+	495	hypothetical protein													
X4_004322	scaffold_3:466976-468126	-	350	hypothetical protein													
X4_004323	scaffold_3:468699-475545	-	2064	hypothetical protein													
X4_004324	scaffold_3:476122-477679	+	501	hypothetical protein													
X4_004325	scaffold_3:478130-479038	+	285	hypothetical protein		ENOG41											
X4_004326	scaffold_3:479318-479899	-	169	hypothetical protein													
X4_004327	scaffold_3:480724-482335	+	482	hypothetical protein													
X4_004328	scaffold_3:483479-484775	+	431	hypothetical protein													
X4_004329	scaffold_3:485450-486701	+	416	hypothetical protein													
X4_004330	scaffold_3:488978-493636	-	1249	hypothetical protein		ENOG41											
X4_004331	scaffold_3:494095-495262	-	388	hypothetical protein													
X4_004332	scaffold_3:496388-498387	-	644	hypothetical protein		ENOG41											
X4_004333	scaffold_3:499301-500498	-	398	hypothetical protein													
X4_004334	scaffold_3:500970-501822	+	283	hypothetical protein													
X4_004335	scaffold_3:503105-504200	-	364	hypothetical protein													
X4_004336	scaffold_3:512571-518817	-	1041	hypothetical protein		ENOG41											
X4_004337	scaffold_3:519681-521394	+	551	hypothetical protein		ENOG41											
X4_004338	scaffold_3:524049-524853	-	267	hypothetical protein													
X4_004339	scaffold_3:527961-529777	+	547	hypothetical protein		ENOG41											
X4_004340	scaffold_3:530191-534767	+	1372	hypothetical protein													
X4_004341	scaffold_3:535741-536960	+	366	hypothetical protein													
X4_004342	scaffold_3:537049-538215	-	329	hypothetical protein													
X4_004343	scaffold_3:538558-539909	+	421	hypothetical protein		ENOG41											
X4_004344	scaffold_3:543740-545468	-	520	hypothetical protein		ENOG41											
X4_004345	scaffold_3:546535-550432	-	952	hypothetical protein		ENOG41											
X4_004346	scaffold_3:551283-554790	+	1154	hypothetical protein													
X4_004347	scaffold_3:556300-557256	-	290	hypothetical protein													
X4_004348	scaffold_3:557591-559504	-	557	hypothetical protein		ENOG41											
X4_004349	scaffold_3:561090-562690	-	515	hypothetical protein		ENOG41											
X4_004350	scaffold_3:563828-565088	-	419	hypothetical protein													
X4_004351	scaffold_3:565500-567551	+	662	hypothetical protein													
X4_004352	scaffold_3:567815-569213	-	465	hypothetical protein		ENOG41											
X4_004353	scaffold_3:569660-571382	-	405	hypothetical protein		ENOG41											
X4_004354	scaffold_3:572482-573973	+	496	Aromatic/aminoadipate aminotransferase 1													
X4_004355	scaffold_3:574485-576370	-	572	hypothetical protein													
X4_004356	scaffold_3:577163-577907	-	247	hypothetical protein		ENOG41											
X4_004357	scaffold_3:578691-579141	+	149	hypothetical protein													
X4_004358	scaffold_3:579567-580038	-	156	hypothetical protein													
X4_004359	scaffold_3:580362-584027	-	1205	hypothetical protein		ENOG41											
X4_004360	scaffold_3:594819-595275	+	151	hypothetical protein		ENOG41											
X4_004361	scaffold_3:595614-596367	-	250	hypothetical protein													
X4_004362	scaffold_3:596984-597631	+	181	hypothetical protein		ENOG41											
X4_004363	scaffold_3:597718-598256	-	134	hypothetical protein		ENOG41											
X4_004364	scaffold_3:599385-601569	+	568	hypothetical protein													
X4_004365	scaffold_3:601844-602929	-	342	hypothetical protein		ENOG41											
X4_004366	scaffold_3:603531-605440	+	562	hypothetical protein													
X4_004367	scaffold_3:606128-609458	-	1109	hypothetical protein		ENOG41											
X4_004368	scaffold_3:610182-611057	-	231	hypothetical protein		ENOG41											
X4_004369	scaffold_3:611920-613630	+	569	hypothetical protein		ENOG41											
X4_004370	scaffold_3:614356-615865	-	502	hypothetical protein													
X4_004371	scaffold_3:616342-617065	+	240	hypothetical protein													
X4_004372	scaffold_3:617378-618605	-	349	hypothetical protein		ENOG41											
X4_004373	scaffold_3:622885-629919	-	897	hypothetical protein		ENOG41											
X4_004374	scaffold_3:630436-632464	-	675	Lysophospholipase 1													
X4_004375	scaffold_3:632979-634137	-	385	hypothetical protein													
X4_004376	scaffold_3:635658-641642	+	1080	transcription elongation factor spt5													
X4_004377	scaffold_3:642387-644837	+	779	hypothetical protein													
X4_004378	scaffold_3:645968-650858	-	1567	hypothetical protein													
X4_004379	scaffold_3:651081-651725	+	174	hypothetical protein													
X4_004380	scaffold_3:652215-653990	-	558	hypothetical protein		ENOG41											
X4_004381	scaffold_3:656785-657634	+	282	hypothetical protein													
X4_004382	scaffold_3:657852-659558	-	531	serine/threonine protein phosphatase Pzh1													
X4_004383	scaffold_3:662370-662943	+	190	hypothetical protein													
X4_004384	scaffold_3:665993-667535	+	513	hypothetical protein													
X4_004385	scaffold_3:668390-672293	+	1300	hypothetical protein		ENOG41											
X4_004386	scaffold_3:672699-675001	+	594	hypothetical protein													
X4_004387	scaffold_3:675443-676033	-	139	COPII-coated vesicle protein													
X4_004388	scaffold_3:676737-677505	+	231	hypothetical protein													
X4_004389	scaffold_3:677740-678417	-	193	hypothetical protein													
X4_004390	scaffold_3:680218-683598	+	1107	hypothetical protein													
X4_004391	scaffold_3:684690-685179	+	97	hypothetical protein													
X4_004392	scaffold_3:685312-686251	-	312	hypothetical protein		ENOG41											
X4_004393	scaffold_3:686876-688850	+	526	hypothetical protein													
X4_004394	scaffold_3:689304-690983	+	520	hypothetical protein		ENOG41											
X4_004395	scaffold_3:692636-698262	-	1823	hypothetical protein													
X4_004396	scaffold_3:699054-703313	-	1386	hypothetical protein													
X4_004397	scaffold_3:704075-704741	-	151	hypothetical protein		ENOG41											
X4_004398	scaffold_3:705196-705730	+	177	hypothetical protein													
X4_004399	scaffold_3:706145-707927	-	593	hypothetical protein		ENOG41											
X4_004400	scaffold_3:708397-709538	+	360	homoisocitrate dehydrogenase													
X4_004401	scaffold_3:709925-711259	-	428	hypothetical protein		ENOG41											
X4_004402	scaffold_3:712189-713881	-	469	hypothetical protein		ENOG41											
X4_004403	scaffold_3:715002-717057	+	684	hypothetical protein		ENOG41											
X4_004404	scaffold_3:717632-719996	-	658	GTPase required for pre-60S ribosomal subunit nuclear export and maturation													
X4_004405	scaffold_3:720277-720718	+	76	hypothetical protein		ENOG41											
X4_004406	scaffold_3:721099-722223	+	287	hypothetical protein		ENOG41											
X4_004407	scaffold_3:725942-728184	+	428	hypothetical protein													
X4_004408	scaffold_3:731195-734411	-	1053	hypothetical protein		ENOG41											
X4_004409	scaffold_3:735148-736042	-	297	hypothetical protein		ENOG41											
X4_004410	scaffold_3:736728-738271	+	386	hypothetical protein		ENOG41											
X4_004411	scaffold_3:740772-741880	-	197	hypothetical protein													
X4_004412	scaffold_3:744994-749358	-	584	hypothetical protein													
X4_004413	scaffold_3:749900-750518	-	205	hypothetical protein													
X4_004414	scaffold_3:753386-755707	+	528	hypothetical protein													
X4_004415	scaffold_3:760796-764683	-	857	hypothetical protein													
X4_004416	scaffold_3:765710-766826	-	315	hypothetical protein		ENOG41											
X4_004417	scaffold_3:768348-769267	-	288	hypothetical protein		ENOG41											
X4_004418	scaffold_3:769573-771164	-	491	hypothetical protein													
X4_004419	scaffold_3:773699-775459	-	499	kynurenine 3-monooxygenase, mitochondrial precursor													
X4_004420	scaffold_3:775670-777040	+	392	hypothetical protein													
X4_004421	scaffold_3:777636-778122	-	161	hypothetical protein													
X4_004422	scaffold_3:778946-780750	-	564	hypothetical protein		ENOG41											
X4_004423	scaffold_3:785719-788776	+	793	hypothetical protein		ENOG41											
X4_004424	scaffold_3:789272-790508	+	411	hypothetical protein													
X4_004425	scaffold_3:790778-791669	+	279	hypothetical protein													
X4_004426	scaffold_3:792737-793220	+	160	hypothetical protein													
X4_004427	scaffold_3:793916-795648	-	526	hypothetical protein													
X4_004428	scaffold_3:796777-797602	-	192	hypothetical protein		ENOG41											
X4_004429	scaffold_3:797887-798613	+	241	hypothetical protein													
X4_004430	scaffold_3:799645-803541	-	1038	hypothetical protein		ENOG41											
X4_004431	scaffold_3:805194-807245	-	639	hypothetical protein													
X4_004432	scaffold_3:808558-810743	+	633	hypothetical protein													
X4_004433	scaffold_3:810935-812083	-	355	hypothetical protein		ENOG41											
X4_004434	scaffold_3:813424-816038	+	697	hypothetical protein		ENOG41											
X4_004435	scaffold_3:817477-820559	+	1009	hypothetical protein													
X4_004436	scaffold_3:820844-828514	-	2447	hypothetical protein													
X4_004437	scaffold_3:829125-833435	+	1398	hypothetical protein		ENOG41											
X4_004438	scaffold_3:833950-834697	+	248	hypothetical protein													
