GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X6_007268	scaffold_7:116547-118878	+	776	hypothetical protein													
X6_007269	scaffold_7:119414-120164	+	221	N-terminal acetyltransferase A complex catalytic subunit ard1													
X6_007270	scaffold_7:122040-122949	-	259	hypothetical protein		ENOG41											
X6_007271	scaffold_7:123131-127702	+	1034	hypothetical protein													
X6_007272	scaffold_7:128971-131675	+	482	hypothetical protein													
X6_007273	scaffold_7:131680-132317	-	172	hypothetical protein													
X6_007274	scaffold_7:132616-134034	-	433	hypothetical protein		ENOG41											
X6_007275	scaffold_7:134668-136244	-	471	hypothetical protein													
X6_007276	scaffold_7:137151-139038	-	483	hypothetical protein													
X6_007277	scaffold_7:140284-141019	+	244	hypothetical protein													
X6_007278	scaffold_7:142617-144267	+	549	hypothetical protein													
X6_007279	scaffold_7:144582-148044	-	1009	hypothetical protein													
X6_007280	scaffold_7:148989-150312	-	422	hypothetical protein		ENOG41											
X6_007281	scaffold_7:151761-160661	-	2712	hypothetical protein		ENOG41											
X6_007282	scaffold_7:162366-163915	-	354	hypothetical protein		ENOG41											
X6_007283	scaffold_7:164829-170101	-	1120	hypothetical protein		ENOG41											
X6_007284	scaffold_7:170275-170907	+	190	hypothetical protein													
X6_007285	scaffold_7:171933-176074	+	1291	hypothetical protein		ENOG41											
X6_007286	scaffold_7:176840-178738	+	552	hypothetical protein		ENOG41											
X6_007287	scaffold_7:180900-182308	+	396	hypothetical protein													
X6_007288	scaffold_7:183975-186582	+	868	hypothetical protein													
X6_007289	scaffold_7:187980-188739	+	252	hypothetical protein													
X6_007290	scaffold_7:189702-190794	-	363	hypothetical protein													
X6_007291	scaffold_7:191803-192580	+	238	hypothetical protein													
X6_007292	scaffold_7:193098-194553	-	484	hypothetical protein													
X6_007293	scaffold_7:195459-198141	+	893	hypothetical protein		ENOG41											
X6_007294	scaffold_7:200259-202165	+	348	hypothetical protein													
X6_007295	scaffold_7:202978-203548	+	169	hypothetical protein													
X6_007296	scaffold_7:207921-209217	+	272	hypothetical protein													
X6_007297	scaffold_7:210608-211412	+	226	hypothetical protein													
X6_007298	scaffold_7:211620-212811	-	396	glycosylphosphatidylinositol anchor biosynthesis													
X6_007299	scaffold_7:214266-218030	+	814	hypothetical protein		ENOG41											
X6_007300	scaffold_7:219017-220640	-	540	hypothetical protein													
X6_007301	scaffold_7:223419-225516	+	682	hypothetical protein		ENOG41											
X6_007302	scaffold_7:226095-227125	+	325	hypothetical protein													
X6_007303	scaffold_7:228068-228697	-	192	hypothetical protein													
X6_007304	scaffold_7:229055-235884	+	2154	hypothetical protein		ENOG41											
X6_007305	scaffold_7:236114-238531	+	535	hypothetical protein		ENOG41											
X6_007306	scaffold_7:239269-240508	+	412	hypothetical protein													
X6_007307	scaffold_7:241489-243187	-	565	hypothetical protein													
X6_007308	scaffold_7:245199-246372	+	368	hypothetical protein													
X6_007309	scaffold_7:248126-249321	+	366	hypothetical protein													
X6_007310	scaffold_7:252731-256790	+	1352	hypothetical protein													
X6_007311	scaffold_7:257113-257389	-	91	hypothetical protein													
X6_007312	scaffold_7:258081-260835	-	810	hypothetical protein													
X6_007313	scaffold_7:261338-263907	+	803	hypothetical protein		ENOG41											
X6_007314	scaffold_7:264245-265409	+	370	hypothetical protein													
X6_007315	scaffold_7:265840-266638	+	265	hypothetical protein		ENOG41											
X6_007316	scaffold_7:267272-267722	+	149	hypothetical protein													
X6_007317	scaffold_7:267939-269898	-	652	hypothetical protein		ENOG41											
X6_007318	scaffold_7:273194-274408	-	333	hypothetical protein		ENOG41											
X6_007319	scaffold_7:276017-276689	+	223	hypothetical protein													
X6_007320	scaffold_7:277493-277988	+	129	hypothetical protein													
X6_007321	scaffold_7:291142-293441	+	671	hypothetical protein													
X6_007322	scaffold_7:294087-295222	-	318	60s acidic ribosomal protein P2													
X6_007323	scaffold_7:295448-297223	+	508	hypothetical protein													
X6_007324	scaffold_7:297274-298684	+	415	hypothetical protein													
X6_007325	scaffold_7:298776-299320	-	157	hypothetical protein													
X6_007326	scaffold_7:299960-305278	+	1466	hypothetical protein		ENOG41											
X6_007327	scaffold_7:305644-308652	+	387	hypothetical protein		ENOG41											
X6_007328	scaffold_7:309302-312066	+	677	hypothetical protein		ENOG41											
X6_007329	scaffold_7:312347-312674	+	108	hypothetical protein		ENOG41											
X6_007330	scaffold_7:313884-316201	-	753	hypothetical protein		ENOG41											
X6_007331	scaffold_7:317374-320101	-	832	hypothetical protein													
X6_007332	scaffold_7:321394-326686	-	1721	hypothetical protein		ENOG41											
X6_007333	scaffold_7:328143-332536	+	1138	hypothetical protein													
X6_007334	scaffold_7:332924-334220	-	431	hypothetical protein		ENOG41											
X6_007335	scaffold_7:334688-336098	+	448	hypothetical protein		ENOG41											
X6_007336	scaffold_7:336301-337048	-	248	hypothetical protein													
X6_007337	scaffold_7:337642-338949	+	382	hypothetical protein													
X6_007338	scaffold_7:339206-341097	-	528	hypothetical protein		ENOG41											
X6_007339	scaffold_7:342291-343784	+	470	intercellular trafficking and secretion													
X6_007340	scaffold_7:344119-345076	-	318	hypothetical protein													
X6_007341	scaffold_7:345964-348335	-	773	hypothetical protein													
X6_007342	scaffold_7:349332-354590	+	1734	hypothetical protein		ENOG41											
X6_007343	scaffold_7:354810-360364	-	1224	hypothetical protein													
X6_007344	scaffold_7:361709-363098	+	462	hypothetical protein		ENOG41											
X6_007345	scaffold_7:370458-372687	+	685	hypothetical protein		ENOG41											
X6_007346	scaffold_7:373787-377215	+	1095	hypothetical protein													
X6_007347	scaffold_7:377514-380556	-	751	hypothetical protein													
X6_007348	scaffold_7:381286-382054	+	255	hypothetical protein													
X6_007349	scaffold_7:382311-384058	-	564	hypothetical protein													
X6_007350	scaffold_7:384567-385293	+	241	hypothetical protein													
X6_007351	scaffold_7:385475-387715	-	729	hypothetical protein		ENOG41											
X6_007352	scaffold_7:387743-389392	+	414	hypothetical protein													
X6_007353	scaffold_7:391264-393986	+	889	hypothetical protein		ENOG41											
X6_007354	scaffold_7:394444-398682	-	1021	hypothetical protein													
X6_007355	scaffold_7:401219-401858	+	176	3-hydroxyanthranilic acid dioxygenase													
X6_007356	scaffold_7:402997-403882	-	256	hypothetical protein													
X6_007357	scaffold_7:404099-406066	+	638	hypothetical protein													
X6_007358	scaffold_7:406378-406741	-	103	hypothetical protein													
X6_007359	scaffold_7:406969-407730	+	231	hypothetical protein													
X6_007360	scaffold_7:407826-408720	-	275	hypothetical protein													
X6_007361	scaffold_7:409345-410833	-	397	translation initiation factor eIF4A													
X6_007362	scaffold_7:411410-413113	+	376	hypothetical protein		ENOG41											
X6_007363	scaffold_7:413323-414027	-	167	hypothetical protein													
X6_007364	scaffold_7:414235-414964	+	242	hypothetical protein													
X6_007365	scaffold_7:415141-417968	-	923	hypothetical protein													
X6_007366	scaffold_7:418109-419395	+	378	hypothetical protein		ENOG41											
X6_007367	scaffold_7:419504-421602	-	598	hypothetical protein													
X6_007368	scaffold_7:422230-424795	+	854	hypothetical protein		ENOG41											
X6_007369	scaffold_7:425530-431895	+	1903	hypothetical protein													
X6_007370	scaffold_7:433770-434334	-	187	hypothetical protein		ENOG41											
X6_007371	scaffold_7:435272-441941	-	2222	hypothetical protein													
X6_007372	scaffold_7:443665-444616	-	316	hypothetical protein		ENOG41											
X6_007373	scaffold_7:444946-447005	-	646	nuclear protein localization protein 4													
X6_007374	scaffold_7:447485-448340	+	242	hypothetical protein													
X6_007375	scaffold_7:448739-450386	-	536	hypothetical protein		ENOG41											
X6_007376	scaffold_7:450879-452446	+	420	hypothetical protein													
X6_007377	scaffold_7:454125-456310	+	495	hypothetical protein		ENOG41											
X6_007378	scaffold_7:456731-457794	-	324	hypothetical protein		ENOG41											
X6_007379	scaffold_7:458581-459455	-	272	hypothetical protein		ENOG41											
X6_007380	scaffold_7:460756-463557	+	798	hypothetical protein													
X6_007381	scaffold_7:464285-466723	-	713	hypothetical protein													
X6_007382	scaffold_7:466867-467220	+	97	hypothetical protein													
X6_007383	scaffold_7:467895-469347	-	413	Inorganic pyrophosphatase													
X6_007384	scaffold_7:469443-470697	+	417	hypothetical protein													
X6_007385	scaffold_7:471110-471817	-	192	hypothetical protein													
X6_007386	scaffold_7:472293-473583	+	412	hypothetical protein		ENOG41											
X6_007387	scaffold_7:474619-478073	-	1091	eukaryotic translation initiation factor 3 subunit A													
X6_007388	scaffold_7:478662-479379	+	187	hypothetical protein													
X6_007389	scaffold_7:487462-488581	+	204	hypothetical protein													
X6_007390	scaffold_7:489246-492562	-	992	hypothetical protein													
X6_007391	scaffold_7:496691-499035	-	762	hypothetical protein													
X6_007752	scaffold_8:6172-16742	-	3210	hypothetical protein		ENOG41											
X6_007753	scaffold_8:19245-20594	+	372	hypothetical protein													
X6_007754	scaffold_8:21960-27499	-	1456	translational elongation factor EF-1 alpha													
X6_007755	scaffold_8:28639-30722	-	643	hypothetical protein													
X6_007756	scaffold_8:30841-31795	+	274	hypothetical protein													
X6_007757	scaffold_8:32484-35802	+	918	hypothetical protein		ENOG41											
X6_007758	scaffold_8:35896-36199	-	79	hypothetical protein													
X6_007759	scaffold_8:37133-38564	-	286	hypothetical protein													
X6_007760	scaffold_8:39991-40811	+	206	hypothetical protein													
X6_007761	scaffold_8:41122-44485	-	1082	hypothetical protein		ENOG41											
X6_007762	scaffold_8:44740-45474	+	217	hypothetical protein		ENOG41											
X6_007763	scaffold_8:46399-47332	-	310	hypothetical protein		ENOG41											
X6_007764	scaffold_8:48525-51324	-	895	hypothetical protein													
X6_007765	scaffold_8:51930-53109	+	392	hypothetical protein		ENOG41											
X6_007766	scaffold_8:53189-55428	-	365	hypothetical protein													
X6_007767	scaffold_8:55822-56838	-	263	hypothetical protein		ENOG41											
X6_007768	scaffold_8:57275-58195	+	167	hypothetical protein		ENOG41											
X6_007769	scaffold_8:58229-59284	-	331	hypothetical protein													
X6_007770	scaffold_8:60267-60609	+	86	hypothetical protein													
X6_007771	scaffold_8:60925-63411	-	793	hypothetical protein													
X6_007772	scaffold_8:64033-65869	+	488	hypothetical protein		ENOG41											
X6_007773	scaffold_8:69523-70803	-	385	hypothetical protein													
X6_007774	scaffold_8:74665-76063	-	290	hypothetical protein													
X6_007775	scaffold_8:76719-77641	+	291	hypothetical protein													
X6_007776	scaffold_8:79032-80818	+	387	hypothetical protein													
X6_007777	scaffold_8:81242-84091	+	519	hypothetical protein													
X6_007778	scaffold_8:84492-84882	+	113	hypothetical protein													
X6_007779	scaffold_8:85446-87731	+	391	hypothetical protein													
X6_007780	scaffold_8:98379-99929	+	283	hypothetical protein													
X6_007781	scaffold_8:100030-102618	-	789	hypothetical protein		ENOG41											
X6_007782	scaffold_8:103493-104879	-	461	hypothetical protein													
X6_007783	scaffold_8:105220-105656	+	128	hypothetical protein													
X6_007784	scaffold_8:105964-106321	+	101	hypothetical protein													
X6_007785	scaffold_8:108012-109195	+	223	hypothetical protein													
X6_007786	scaffold_8:109531-109893	+	103	hypothetical protein													
X6_007787	scaffold_8:110769-111942	-	374	hypothetical protein													
X6_007788	scaffold_8:112934-113962	+	276	hypothetical protein		ENOG41											
X6_007789	scaffold_8:114404-115066	-	199	hypothetical protein													
X6_007790	scaffold_8:118294-118857	-	170	hypothetical protein													
X6_007791	scaffold_8:119514-121139	-	347	hypothetical protein													
X6_007792	scaffold_8:143472-144503	+	308	hypothetical protein		ENOG41											
X6_007793	scaffold_8:144779-146370	+	449	Malate dehydrogenase, cytoplasmic													
X6_007794	scaffold_8:148128-150764	-	775	hypothetical protein		ENOG41											
X6_007795	scaffold_8:151920-157006	+	1554	hypothetical protein		ENOG41											
X6_007796	scaffold_8:157323-158331	-	335	hypothetical protein													
X6_007797	scaffold_8:159282-159843	-	186	hypothetical protein													
X6_007798	scaffold_8:162028-162810	+	216	hypothetical protein													
X6_007799	scaffold_8:176675-177059	+	127	hypothetical protein													
X6_007800	scaffold_8:178035-179427	-	173	hypothetical protein													
X6_007801	scaffold_8:180307-181930	-	540	hypothetical protein													
X6_007802	scaffold_8:183028-184090	-	353	hypothetical protein													
X6_007803	scaffold_8:185632-190581	+	1557	hypothetical protein													
X6_007804	scaffold_8:191142-194291	-	1002	hypothetical protein		ENOG41											
X6_007805	scaffold_8:195154-196540	-	442	hypothetical protein													
X6_007806	scaffold_8:197099-197855	+	210	hypothetical protein													
X6_007807	scaffold_8:198540-200273	-	463	hypothetical protein		ENOG41											
X6_007808	scaffold_8:201753-202770	-	338	hypothetical protein													
X6_007809	scaffold_8:203953-204829	+	291	hypothetical protein													
X6_007810	scaffold_8:205768-211267	-	1798	hypothetical protein													
X6_007811	scaffold_8:212329-213680	+	411	hypothetical protein													
X6_007812	scaffold_8:215472-217037	+	421	hypothetical protein													
X6_007813	scaffold_8:219700-220433	-	183	hypothetical protein													
X6_007814	scaffold_8:223239-224227	-	276	hypothetical protein													
X6_007815	scaffold_8:224632-225382	-	230	hypothetical protein													
X6_007816	scaffold_8:226099-227785	-	545	hypothetical protein													
X6_007817	scaffold_8:228344-228803	+	152	hypothetical protein		ENOG41											
X6_007818	scaffold_8:230576-231521	+	314	hypothetical protein													
X6_007819	scaffold_8:232093-233167	+	323	hypothetical protein		ENOG41											
X6_007820	scaffold_8:233843-235382	+	512	hypothetical protein		ENOG41											
X6_007821	scaffold_8:236192-237038	-	281	hypothetical protein													
X6_007822	scaffold_8:237665-238334	-	222	hypothetical protein													
X6_007823	scaffold_8:240211-241327	-	371	hypothetical protein		ENOG41											
X6_007824	scaffold_8:242072-243023	-	316	hypothetical protein													
X6_007825	scaffold_8:245715-247538	-	571	hypothetical protein		ENOG41											
X6_007826	scaffold_8:249441-256175	-	1478	hypothetical protein		ENOG41											
X6_007827	scaffold_8:257003-257987	-	287	hypothetical protein													
X6_007828	scaffold_8:258707-260490	-	491	hypothetical protein													
X6_007829	scaffold_8:261653-263190	-	486	hypothetical protein		ENOG41											
X6_007830	scaffold_8:263693-264830	-	378	hypothetical protein		ENOG41											
X6_007831	scaffold_8:266530-267667	+	378	hypothetical protein													
X6_007832	scaffold_8:267860-268836	-	248	hypothetical protein													
X6_007833	scaffold_8:269711-271614	+	387	hypothetical protein		ENOG41											
X6_007834	scaffold_8:272031-277884	+	1582	hypothetical protein													
X6_007835	scaffold_8:277924-278392	+	155	hypothetical protein													
X6_007836	scaffold_8:280083-282746	+	872	hypothetical protein													
X6_007837	scaffold_8:284087-286157	+	600	hypothetical protein		ENOG41											
X6_007838	scaffold_8:286568-289177	-	810	Heat shock protein hsp88													
X6_007839	scaffold_8:289590-293002	-	1117	hypothetical protein													
X6_007840	scaffold_8:293806-296843	+	887	hypothetical protein													
X6_007841	scaffold_8:298731-302141	+	825	hypothetical protein													
X6_007842	scaffold_8:309617-310512	+	258	hypothetical protein													
X6_007843	scaffold_8:318956-321217	-	677	hypothetical protein													
X6_007844	scaffold_8:321577-322277	+	162	translation initiation factor eIF5A													
X6_007845	scaffold_8:323034-328916	+	1712	hypothetical protein													
X6_007846	scaffold_8:331410-333015	+	247	hypothetical protein													
X6_007847	scaffold_8:333268-337488	-	1356	hypothetical protein		ENOG41											
X6_007848	scaffold_8:338545-339906	+	410	hypothetical protein													
X6_007849	scaffold_8:340305-341400	+	302	hypothetical protein		ENOG41											
X6_007850	scaffold_8:341877-344907	-	1009	hypothetical protein													
X6_007851	scaffold_8:345503-348488	+	875	hypothetical protein													
X6_007852	scaffold_8:348787-350541	-	532	hypothetical protein													
X6_007853	scaffold_8:352258-355113	-	932	hypothetical protein		ENOG41											
X6_007854	scaffold_8:355627-356314	-	228	hypothetical protein		ENOG41											
X6_007855	scaffold_8:357346-359113	+	521	hypothetical protein		ENOG41											
X6_007856	scaffold_8:359385-359949	-	187	hypothetical protein													
X6_007857	scaffold_8:361164-362191	-	280	hypothetical protein													
X6_007858	scaffold_8:364313-366298	-	628	hypothetical protein													
X6_007859	scaffold_8:366859-369710	-	874	hypothetical protein		ENOG41											
X6_007860	scaffold_8:372899-377204	+	1367	hypothetical protein													
X6_007861	scaffold_8:377773-379183	-	451	hypothetical protein													
X6_007862	scaffold_8:379488-380777	+	384	hypothetical protein		ENOG41											
X6_007863	scaffold_8:381777-382442	-	205	hypothetical protein		ENOG41											
X6_007864	scaffold_8:382558-389591	+	1612	hypothetical protein													
X6_007865	scaffold_8:390670-391733	+	339	hypothetical protein													
X6_007866	scaffold_8:392680-395212	-	757	hypothetical protein													
X6_007867	scaffold_8:395698-396678	-	280	hypothetical protein		ENOG41											
X6_007868	scaffold_8:396966-398610	+	520	hypothetical protein													
X6_007869	scaffold_8:398817-400107	-	429	hypothetical protein													
X6_007870	scaffold_8:400354-400784	+	107	hypothetical protein		ENOG41											
X6_007871	scaffold_8:401142-402207	-	354	hypothetical protein		ENOG41											
X6_007872	scaffold_8:402599-404445	+	532	hypothetical protein													
X6_007873	scaffold_8:404714-406072	-	415	hypothetical protein		ENOG41											
X6_007874	scaffold_8:406461-408114	+	512	hypothetical protein													
X6_007875	scaffold_8:409430-412411	-	818	hypothetical protein													
X6_007876	scaffold_8:412974-415366	-	632	hypothetical protein		ENOG41											
X6_007877	scaffold_8:415739-416339	-	130	hypothetical protein													
X6_007878	scaffold_8:416681-418351	+	519	hypothetical protein		ENOG41											
X6_007879	scaffold_8:418612-421051	-	812	hypothetical protein													
X6_007880	scaffold_8:421598-423503	+	634	hypothetical protein													
X6_007881	scaffold_8:424620-427197	-	804	hypothetical protein		ENOG41											
X6_007882	scaffold_8:427707-429318	+	454	hypothetical protein													
X6_007883	scaffold_8:429836-432110	-	619	hypothetical protein													
X6_007884	scaffold_8:432334-433369	+	344	hypothetical protein													
X6_007885	scaffold_8:433469-434721	-	401	hypothetical protein													
X6_007886	scaffold_8:434910-437985	-	879	hypothetical protein													
X6_007887	scaffold_8:438436-440409	+	623	hypothetical protein		ENOG41											
X6_007888	scaffold_8:440665-444317	-	1101	hypothetical protein													
X6_007889	scaffold_8:444495-446399	+	458	hypothetical protein													
X6_007890	scaffold_8:447528-449019	-	479	hypothetical protein		ENOG41											
X6_007891	scaffold_8:449659-451432	+	538	hypothetical protein		ENOG41											
X6_007892	scaffold_8:452663-453380	-	238	hypothetical protein		ENOG41											
X6_007893	scaffold_8:453736-454075	+	112	hypothetical protein													
X6_007894	scaffold_8:454584-461235	-	1923	hypothetical protein													
X6_008263	scaffold_9:1118-2993	-	624	hypothetical protein		ENOG41											
X6_008264	scaffold_9:3488-6080	-	540	hypothetical protein													
X6_008265	scaffold_9:6769-7175	+	101	hypothetical protein													
X6_008266	scaffold_9:7487-9668	-	690	hypothetical protein													
X6_008267	scaffold_9:9977-12079	+	585	hypothetical protein		ENOG41											
X6_008268	scaffold_9:12900-13503	+	200	hypothetical protein													
X6_008269	scaffold_9:15048-19269	+	1354	hypothetical protein													
X6_008270	scaffold_9:20495-24134	+	1212	hypothetical protein		ENOG41											
X6_008271	scaffold_9:27604-31679	-	807	hypothetical protein													
X6_008272	scaffold_9:32525-33156	-	188	hypothetical protein													
X6_008273	scaffold_9:34224-37404	+	1010	hypothetical protein		ENOG41											
X6_008274	scaffold_9:37523-39269	-	563	hypothetical protein		ENOG41											
X6_008275	scaffold_9:39807-40267	+	114	hypothetical protein		ENOG41											
X6_008276	scaffold_9:40598-41189	-	196	hypothetical protein													
X6_008277	scaffold_9:44337-45924	+	528	hypothetical protein		ENOG41											
X6_008278	scaffold_9:46993-48370	+	458	hypothetical protein													
X6_008279	scaffold_9:49489-49841	-	88	40S ribosomal protein S21													
X6_008280	scaffold_9:50112-53998	-	1277	hypothetical protein													
X6_008281	scaffold_9:54783-57733	+	949	hypothetical protein													
X6_008282	scaffold_9:58497-60261	+	587	hypothetical protein													
X6_008283	scaffold_9:60925-65092	+	1372	hypothetical protein		ENOG41											
X6_008284	scaffold_9:65362-65952	-	163	hypothetical protein													
X6_008285	scaffold_9:66429-71436	+	1668	hypothetical protein													
X6_008286	scaffold_9:72227-74515	+	576	hypothetical protein		ENOG41											
X6_008287	scaffold_9:74557-75316	-	252	hypothetical protein													
X6_008288	scaffold_9:77305-78104	+	244	hypothetical protein		ENOG41											
X6_008289	scaffold_9:78668-81118	+	607	hypothetical protein		ENOG41											
X6_008290	scaffold_9:81273-82440	-	370	hypothetical protein													
X6_008291	scaffold_9:82680-83695	+	316	hypothetical protein													
X6_008292	scaffold_9:87376-88843	-	469	hypothetical protein													
X6_008293	scaffold_9:91124-94638	-	801	hypothetical protein													
X6_008294	scaffold_9:97522-97891	+	103	hypothetical protein													
X6_008295	scaffold_9:98279-99144	-	209	hypothetical protein													
X6_008296	scaffold_9:99484-100867	-	460	hypothetical protein		ENOG41											
X6_008297	scaffold_9:102110-103394	-	407	hypothetical protein													
X6_008298	scaffold_9:103699-107062	-	1103	hypothetical protein		ENOG41											
X6_008299	scaffold_9:108097-109776	+	522	hypothetical protein													
X6_008300	scaffold_9:111196-114985	+	1219	hypothetical protein		ENOG41											
X6_008301	scaffold_9:115870-118881	+	749	hypothetical protein		ENOG41											
X6_008302	scaffold_9:119114-120467	+	450	hypothetical protein		ENOG41											
X6_008303	scaffold_9:121151-124013	+	925	hypothetical protein		ENOG41											
X6_008304	scaffold_9:125024-125707	+	135	hypothetical protein		ENOG41											
X6_008305	scaffold_9:126093-127957	-	565	hypothetical protein													
X6_008306	scaffold_9:129053-129740	+	190	hypothetical protein		ENOG41											
X6_008307	scaffold_9:131068-132476	+	349	hypothetical protein		ENOG41											
X6_008308	scaffold_9:132983-133271	-	95	hypothetical protein													
X6_008309	scaffold_9:133640-138166	+	1473	hypothetical protein													
X6_008310	scaffold_9:138871-140964	-	595	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase													
X6_008311	scaffold_9:141198-142713	+	504	hypothetical protein													
X6_008312	scaffold_9:143143-144412	-	326	hypothetical protein		ENOG41											
X6_008313	scaffold_9:144642-145966	+	397	hypothetical protein													
X6_008314	scaffold_9:146262-148644	+	774	hypothetical protein													
X6_008315	scaffold_9:148960-150203	+	376	hypothetical protein													
X6_008316	scaffold_9:150337-151684	-	351	hypothetical protein		ENOG41											
X6_008317	scaffold_9:153107-156921	+	1253	DNA-dependent RNA polymerase II													
X6_008318	scaffold_9:158213-159101	+	276	hypothetical protein		ENOG41											
X6_008319	scaffold_9:160836-161457	+	190	hypothetical protein		ENOG41											
X6_008320	scaffold_9:162641-164587	+	567	hypothetical protein		ENOG41											
X6_008321	scaffold_9:165231-166379	+	213	hypothetical protein													
X6_008322	scaffold_9:166706-173777	-	2356	Pre-mRNA-processing-splicing factor 8													
X6_008323	scaffold_9:174162-174791	+	146	hypothetical protein													
X6_008324	scaffold_9:176011-176533	-	173	hypothetical protein													
X6_008325	scaffold_9:177199-177964	-	236	hypothetical protein													
X6_008326	scaffold_9:179157-179694	-	123	hypothetical protein													
X6_008327	scaffold_9:180122-180863	-	221	hypothetical protein													
X6_008328	scaffold_9:181845-182610	-	254	hypothetical protein													
X6_008329	scaffold_9:183353-184094	-	246	hypothetical protein													
X6_008330	scaffold_9:185085-185529	+	147	hypothetical protein													
X6_008331	scaffold_9:185821-186843	-	308	hypothetical protein													
X6_008332	scaffold_9:187611-194944	-	1202	hypothetical protein													
X6_008333	scaffold_9:197166-198154	-	294	hypothetical protein		ENOG41											
X6_008334	scaffold_9:198897-199454	+	160	hypothetical protein		ENOG41											
X6_008335	scaffold_9:200651-201453	-	242	hypothetical protein													
X6_008336	scaffold_9:202947-203717	+	234	hypothetical protein													
X6_008337	scaffold_9:204293-206331	-	608	hypothetical protein													
X6_008338	scaffold_9:209034-209839	+	150	40S ribosomal protein S19													
X6_008339	scaffold_9:210554-213404	-	949	hypothetical protein		ENOG41											
X6_008340	scaffold_9:214759-217048	+	670	hypothetical protein													
X6_008341	scaffold_9:217177-217906	-	242	hypothetical protein													
X6_008342	scaffold_9:218611-220203	+	505	hypothetical protein		ENOG41											
X6_008343	scaffold_9:221936-226865	+	781	hypothetical protein		ENOG41											
X6_008344	scaffold_9:227329-229571	+	508	hypothetical protein		ENOG41											
X6_008345	scaffold_9:229869-234252	-	1428	hypothetical protein		ENOG41											
X6_008346	scaffold_9:234459-235506	-	348	hypothetical protein													
X6_008347	scaffold_9:235768-237029	+	356	hypothetical protein		ENOG41											
X6_008348	scaffold_9:237592-239266	+	557	hypothetical protein		ENOG41											
X6_008349	scaffold_9:240418-240996	+	170	hypothetical protein													
X6_008350	scaffold_9:241525-243848	-	686	hypothetical protein		ENOG41											
X6_008351	scaffold_9:244670-245591	-	285	hypothetical protein		ENOG41											
X6_008352	scaffold_9:246540-247842	+	433	hypothetical protein		ENOG41											
X6_008353	scaffold_9:249119-250805	+	561	hypothetical protein													
X6_008354	scaffold_9:251091-253332	-	586	hypothetical protein													
X6_008355	scaffold_9:253525-255451	+	555	hypothetical protein													
X6_008356	scaffold_9:255594-256773	-	363	hypothetical protein													
X6_008357	scaffold_9:257409-259333	-	550	hypothetical protein													
X6_008358	scaffold_9:259839-265114	+	1698	hypothetical protein													
X6_008359	scaffold_9:269827-271295	-	468	hypothetical protein		ENOG41											
X6_008360	scaffold_9:272268-273948	-	559	hypothetical protein		ENOG41											
X6_008361	scaffold_9:274245-275719	+	474	hypothetical protein		ENOG41											
X6_008362	scaffold_9:276426-277203	+	258	hypothetical protein													
X6_008363	scaffold_9:277458-278138	-	206	hypothetical protein													
X6_008364	scaffold_9:278591-282849	-	1154	hypothetical protein													
X6_008365	scaffold_9:283067-283735	+	204	hypothetical protein		ENOG41											
X6_008366	scaffold_9:284348-285254	+	301	hypothetical protein													
X6_008367	scaffold_9:287515-289210	+	454	hypothetical protein		ENOG41											
X6_008368	scaffold_9:289675-292553	-	920	hypothetical protein		ENOG41											
X6_008369	scaffold_9:292916-293749	+	217	hypothetical protein													
X6_008370	scaffold_9:293841-296505	-	867	hypothetical protein		ENOG41											
X6_008371	scaffold_9:296952-301289	+	934	hypothetical protein													
X6_008372	scaffold_9:302013-302991	-	325	hypothetical protein													
X6_008373	scaffold_9:303429-304427	-	239	hypothetical protein													
X6_008374	scaffold_9:305511-305959	-	122	hypothetical protein													
X6_008375	scaffold_9:307361-308717	+	451	hypothetical protein		ENOG41											
X6_008376	scaffold_9:309051-309639	+	173	hypothetical protein		ENOG41											
X6_008377	scaffold_9:310363-314689	+	1355	hypothetical protein													
X6_008378	scaffold_9:316678-318123	-	392	hypothetical protein		ENOG41											
X6_008379	scaffold_9:320247-323463	-	1071	hypothetical protein		ENOG41											
X6_008380	scaffold_9:324117-327330	+	1025	hypothetical protein		ENOG41											
X6_008381	scaffold_9:329621-331884	+	464	hypothetical protein		ENOG41											
X6_008382	scaffold_9:332395-332759	-	76	hypothetical protein													
X6_008383	scaffold_9:332899-336730	+	993	hypothetical protein													
X6_008384	scaffold_9:337335-337846	-	148	hypothetical protein		ENOG41											
X6_008385	scaffold_9:340641-342409	+	572	hypothetical protein													
X6_008386	scaffold_9:342638-342929	-	96	hypothetical protein													
X6_008387	scaffold_9:343007-343767	-	234	hypothetical protein													
X6_008388	scaffold_9:345493-346414	-	306	hypothetical protein													
X6_008389	scaffold_9:347820-348087	+	88	hypothetical protein													
X6_008390	scaffold_9:350309-351968	+	552	hypothetical protein		ENOG41											
X6_008391	scaffold_9:352789-354129	-	391	hypothetical protein		ENOG41											
X6_008392	scaffold_9:355130-357661	-	755	hypothetical protein													
X6_008393	scaffold_9:359500-360481	-	188	hypothetical protein													
X6_008394	scaffold_9:360816-362165	+	385	hypothetical protein													
X6_008395	scaffold_9:363073-364241	+	352	hypothetical protein		ENOG41											
