GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X9_002996	scaffold_16:411930-412882	-	253	hypothetical protein													
X9_002997	scaffold_16:415364-416537	-	371	hypothetical protein		ENOG41											
X9_002998	scaffold_16:417572-419599	+	541	hypothetical protein		ENOG41											
X9_002999	scaffold_16:420638-422157	-	180	hypothetical protein		ENOG41											
X9_003000	scaffold_16:423225-423780	+	184	hypothetical protein													
X9_003001	scaffold_16:424138-424902	-	202	hypothetical protein													
X9_003002	scaffold_16:425255-426884	+	542	hypothetical protein													
X9_003003	scaffold_16:427209-428791	+	506	hypothetical protein													
X9_003004	scaffold_16:428918-429434	-	137	hypothetical protein		ENOG41											
X9_003005	scaffold_16:430414-432376	+	653	hypothetical protein													
X9_003006	scaffold_16:433270-434599	-	442	hypothetical protein													
X9_003007	scaffold_16:435515-439470	+	1225	hypothetical protein		ENOG41											
X9_003008	scaffold_16:440312-441365	+	350	hypothetical protein													
X9_003009	scaffold_16:441734-447526	-	1557	hypothetical protein													
X9_003010	scaffold_16:447918-448309	+	89	hypothetical protein													
X9_003011	scaffold_16:448965-449718	-	231	hypothetical protein		ENOG41											
X9_003012	scaffold_16:450102-451401	+	351	hypothetical protein													
X9_003013	scaffold_16:453345-454253	-	193	hypothetical protein													
X9_003014	scaffold_16:454471-456834	+	753	hypothetical protein		ENOG41											
X9_003015	scaffold_16:457893-459472	+	433	hypothetical protein													
X9_003016	scaffold_16:459758-460164	-	114	hypothetical protein													
X9_003017	scaffold_16:460709-461846	+	359	hypothetical protein													
X9_003018	scaffold_16:462344-463959	+	265	hypothetical protein													
X9_003019	scaffold_16:464459-465662	-	400	hypothetical protein													
X9_003020	scaffold_16:466207-467100	+	220	hypothetical protein		ENOG41											
X9_003021	scaffold_16:467926-468868	+	271	hypothetical protein		ENOG41											
X9_003022	scaffold_16:469473-470232	-	153	ribosomal protein S15													
X9_003023	scaffold_16:470604-472433	-	496	hypothetical protein													
X9_003024	scaffold_16:473026-475444	-	732	hypothetical protein		ENOG41											
X9_003025	scaffold_16:476289-478071	+	557	hypothetical protein													
X9_003026	scaffold_16:478736-479867	+	376	hypothetical protein		ENOG41											
X9_003027	scaffold_16:480815-484090	+	1004	hypothetical protein		ENOG41											
X9_003028	scaffold_16:484530-487150	+	855	hypothetical protein													
X9_003029	scaffold_16:488043-488604	-	186	hypothetical protein		ENOG41											
X9_003030	scaffold_16:489155-490077	+	222	hypothetical protein		ENOG41											
X9_003031	scaffold_16:490569-493774	-	993	hypothetical protein													
X9_003032	scaffold_16:495507-500648	-	1694	hypothetical protein		ENOG41											
X9_003033	scaffold_16:501230-503908	+	838	hypothetical protein													
X9_003034	scaffold_16:504257-505115	-	236	hypothetical protein													
X9_003035	scaffold_16:505644-508225	+	816	hypothetical protein													
X9_003036	scaffold_16:508705-512866	-	919	hypothetical protein													
X9_003037	scaffold_16:513705-514817	-	315	mitochondrial thiamine pyrophosphate transporter													
X9_003038	scaffold_16:515540-516858	+	402	hypothetical protein													
X9_003039	scaffold_16:517064-518096	-	300	hypothetical protein		ENOG41											
X9_003040	scaffold_16:518485-521916	-	1009	hypothetical protein													
X9_003284	scaffold_17:408-1278	-	175	hypothetical protein													
X9_003285	scaffold_17:1752-2283	-	141	hypothetical protein													
X9_003286	scaffold_17:2845-3773	+	292	hypothetical protein		ENOG41											
X9_003287	scaffold_17:6000-7024	+	250	hypothetical protein		ENOG41											
X9_003288	scaffold_17:8888-9942	+	312	hypothetical protein													
X9_003289	scaffold_17:11099-13003	+	574	hypothetical protein		ENOG41											
X9_003290	scaffold_17:15046-16934	+	592	chaperonin													
X9_003291	scaffold_17:17605-18644	+	207	hypothetical protein													
X9_003292	scaffold_17:18962-19832	-	240	hypothetical protein		ENOG41											
X9_003293	scaffold_17:20133-21542	-	396	hypothetical protein													
X9_003294	scaffold_17:21980-29058	-	2030	hypothetical protein		ENOG41											
X9_003295	scaffold_17:32341-32992	+	216	hypothetical protein		ENOG41											
X9_003296	scaffold_17:34663-36440	-	543	hypothetical protein		ENOG41											
X9_003297	scaffold_17:38386-39313	-	308	hypothetical protein		ENOG41											
X9_003298	scaffold_17:40110-40621	+	132	3-deoxy-7-phosphoheptulonate synthase													
X9_003299	scaffold_17:40666-41350	+	227	3-deoxy-7-phosphoheptulonate synthase													
X9_003300	scaffold_17:41977-42472	-	164	hypothetical protein		ENOG41											
X9_003301	scaffold_17:43836-45541	+	509	hypothetical protein		ENOG41											
X9_003302	scaffold_17:50376-51453	+	358	hypothetical protein													
X9_003303	scaffold_17:51969-52599	+	209	hypothetical protein													
X9_003304	scaffold_17:52792-54253	-	428	hypothetical protein													
X9_003305	scaffold_17:54435-55866	+	476	hypothetical protein													
X9_003306	scaffold_17:56036-57546	-	469	RuvB-like protein 2													
X9_003307	scaffold_17:58483-61330	+	948	hypothetical protein													
X9_003308	scaffold_17:62519-64229	+	495	hypothetical protein		ENOG41											
X9_003309	scaffold_17:64681-67157	-	747	hypothetical protein		ENOG41											
X9_003310	scaffold_17:67833-68974	-	344	hypothetical protein		ENOG41											
X9_003311	scaffold_17:70371-71749	-	420	hypothetical protein													
X9_003312	scaffold_17:74588-75547	+	296	hypothetical protein		ENOG41											
X9_003313	scaffold_17:76186-76948	-	253	hypothetical protein													
X9_003314	scaffold_17:77858-78564	+	219	hypothetical protein													
X9_003315	scaffold_17:79514-80162	+	215	hypothetical protein		ENOG41											
X9_003316	scaffold_17:81024-83031	-	668	hypothetical protein		ENOG41											
X9_003317	scaffold_17:83237-84479	+	378	hypothetical protein													
X9_003318	scaffold_17:85444-86274	+	254	hypothetical protein		ENOG41											
X9_003319	scaffold_17:86835-87521	-	180	hypothetical protein													
X9_003320	scaffold_17:88428-89656	-	347	hypothetical protein		ENOG41											
X9_003321	scaffold_17:90716-93201	-	750	NADH dehydrogenase (ubiquinone) 78K chain precursor, 5-prime end													
X9_003322	scaffold_17:95137-96652	-	369	hypothetical protein		ENOG41											
X9_003323	scaffold_17:97679-98843	-	387	hypothetical protein		ENOG41											
X9_003324	scaffold_17:101001-102417	-	471	hypothetical protein													
X9_003325	scaffold_17:103020-106020	-	999	hypothetical protein		ENOG41											
X9_003326	scaffold_17:106615-107838	+	386	hypothetical protein		ENOG41											
X9_003327	scaffold_17:108289-109622	-	315	Mitochondrial DNA replication protein yhm2		ENOG41											
X9_003328	scaffold_17:110276-112074	-	474	hypothetical protein													
X9_003329	scaffold_17:112937-115715	+	698	hypothetical protein													
X9_003330	scaffold_17:118292-128097	-	1775	hypothetical protein		ENOG41											
X9_003331	scaffold_17:129138-134452	-	1343	hypothetical protein													
X9_003332	scaffold_17:135190-136355	-	369	hypothetical protein													
X9_003333	scaffold_17:137275-138048	+	239	hypothetical protein													
X9_003334	scaffold_17:138413-139740	-	360	hypothetical protein													
X9_003335	scaffold_17:140387-141847	-	437	hypothetical protein		ENOG41											
X9_003336	scaffold_17:142510-143621	+	347	hypothetical protein													
X9_003337	scaffold_17:143877-146894	-	783	hypothetical protein													
X9_003338	scaffold_17:147995-149392	-	339	glycerol-3-phosphate dehydrogenase													
X9_003339	scaffold_17:150026-152332	-	700	hypothetical protein													
X9_003340	scaffold_17:152748-154893	+	605	hypothetical protein													
X9_003341	scaffold_17:155243-157218	-	518	atp2, beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase													
X9_003342	scaffold_17:157511-158261	+	197	hypothetical protein													
X9_003343	scaffold_17:158818-162678	-	1250	hypothetical protein													
X9_003344	scaffold_17:163389-164524	+	268	hypothetical protein													
X9_003345	scaffold_17:168454-170804	+	746	hypothetical protein													
X9_003346	scaffold_17:171668-174221	+	827	hypothetical protein		ENOG41											
X9_003347	scaffold_17:175701-177345	-	528	hypothetical protein													
X9_003348	scaffold_17:180826-181905	-	335	hypothetical protein		ENOG41											
X9_003349	scaffold_17:182311-186363	+	841	hypothetical protein		ENOG41											
X9_003350	scaffold_17:187046-189062	-	671	hypothetical protein													
X9_003351	scaffold_17:189575-190294	-	191	hypothetical protein		ENOG41											
X9_003352	scaffold_17:191052-197011	-	1229	hypothetical protein													
X9_003353	scaffold_17:198341-201658	+	834	hypothetical protein		ENOG41											
X9_003354	scaffold_17:202738-207425	+	1524	hypothetical protein		ENOG41											
X9_003355	scaffold_17:207846-208468	-	160	hypothetical protein													
X9_003356	scaffold_17:208808-210287	+	455	hypothetical protein													
X9_003357	scaffold_17:211312-214854	+	738	hypothetical protein													
X9_003358	scaffold_17:215531-221018	+	1778	hypothetical protein		ENOG41											
X9_003359	scaffold_17:221614-222228	-	160	hypothetical protein		ENOG41											
X9_003360	scaffold_17:225434-232610	+	1640	hypothetical protein													
X9_003361	scaffold_17:255581-256216	+	175	hypothetical protein													
X9_003362	scaffold_17:256595-258219	-	512	hypothetical protein		ENOG41											
X9_003363	scaffold_17:258988-264381	-	1022	hypothetical protein													
X9_003364	scaffold_17:264597-266831	-	568	hypothetical protein													
X9_003365	scaffold_17:267724-269703	+	642	hypothetical protein													
X9_003366	scaffold_17:270003-271209	-	328	hypothetical protein													
X9_003367	scaffold_17:271855-273132	-	307	hypothetical protein		ENOG41											
X9_003368	scaffold_17:274382-278179	+	789	hypothetical protein		ENOG41											
X9_003369	scaffold_17:278787-281258	+	747	hypothetical protein													
X9_003370	scaffold_17:281653-282502	-	282	hypothetical protein													
X9_003371	scaffold_17:282988-285354	+	761	hypothetical protein		ENOG41											
X9_003372	scaffold_17:286195-286567	+	123	hypothetical protein													
X9_003373	scaffold_17:287568-288902	+	392	hypothetical protein		ENOG41											
X9_003374	scaffold_17:290109-292740	+	849	hypothetical protein													
X9_003375	scaffold_17:293276-300438	+	1915	hypothetical protein		ENOG41											
X9_003376	scaffold_17:301202-302651	-	461	hypothetical protein													
X9_003377	scaffold_17:306323-309560	-	762	hypothetical protein		ENOG41											
X9_003378	scaffold_17:314119-314689	-	189	hypothetical protein													
X9_003379	scaffold_17:315410-317146	+	561	hypothetical protein													
X9_003380	scaffold_17:319363-320544	+	339	hypothetical protein		ENOG41											
X9_003381	scaffold_17:321042-323837	+	881	hypothetical protein		ENOG41											
X9_003382	scaffold_17:324679-325231	-	183	hypothetical protein		ENOG41											
X9_003383	scaffold_17:325494-327746	+	640	hypothetical protein													
X9_003384	scaffold_17:333028-334006	-	325	hypothetical protein		ENOG41											
X9_003385	scaffold_17:335381-338015	+	841	hypothetical protein													
X9_003386	scaffold_17:338114-339290	-	391	hypothetical protein													
X9_003387	scaffold_17:339482-339993	+	115	hypothetical protein													
X9_003388	scaffold_17:341281-342912	-	399	hypothetical protein		ENOG41											
X9_003389	scaffold_17:343618-345367	-	582	hypothetical protein													
X9_003390	scaffold_17:346706-350205	-	1062	hypothetical protein		ENOG41											
X9_003391	scaffold_17:351854-355604	+	1249	DNA-directed RNA polymerase III subunit													
X9_003392	scaffold_17:355972-356592	-	182	hypothetical protein		ENOG41											
X9_003393	scaffold_17:357250-361534	+	1344	hypothetical protein													
X9_003394	scaffold_17:362492-363050	-	185	hypothetical protein		ENOG41											
X9_003395	scaffold_17:363979-371376	+	1930	hypothetical protein													
X9_003396	scaffold_17:372234-374332	+	620	hypothetical protein													
X9_003397	scaffold_17:375038-377524	+	733	hypothetical protein													
X9_003398	scaffold_17:378097-379430	+	405	hypothetical protein													
X9_003399	scaffold_17:480705-482109	-	404	hypothetical protein		ENOG41											
X9_003611	scaffold_18:850-2794	+	454	hypothetical protein		ENOG41											
X9_003612	scaffold_18:3503-4346	+	280	hypothetical protein													
X9_003613	scaffold_18:5368-6202	-	277	hypothetical protein													
X9_003614	scaffold_18:12633-14451	-	561	hypothetical protein		ENOG41											
X9_003615	scaffold_18:17663-18200	-	141	hypothetical protein													
X9_003616	scaffold_18:18412-18988	-	191	hypothetical protein													
X9_003617	scaffold_18:19440-20409	-	298	hypothetical protein													
X9_003618	scaffold_18:20514-21151	+	183	hypothetical protein													
X9_003619	scaffold_18:21741-22380	-	212	hypothetical protein		ENOG41											
X9_003620	scaffold_18:22990-25985	+	929	hypothetical protein													
X9_003621	scaffold_18:26552-27697	+	364	hypothetical protein													
X9_003622	scaffold_18:28868-30167	+	399	hypothetical protein													
X9_003623	scaffold_18:34676-36185	+	320	hypothetical protein		ENOG41											
X9_003624	scaffold_18:36328-38014	-	561	hypothetical protein		ENOG41											
X9_003625	scaffold_18:39708-40672	+	302	hypothetical protein		ENOG41											
X9_003626	scaffold_18:42573-43032	+	152	hypothetical protein													
X9_003627	scaffold_18:43616-44458	-	244	hypothetical protein		ENOG41											
X9_003628	scaffold_18:46146-46737	-	196	hypothetical protein		ENOG41											
X9_003629	scaffold_18:48629-49561	+	291	hypothetical protein													
X9_003630	scaffold_18:50151-51704	-	361	hypothetical protein													
X9_003631	scaffold_18:53518-55372	+	552	hypothetical protein													
X9_003632	scaffold_18:55721-56555	+	260	hypothetical protein		ENOG41											
X9_003633	scaffold_18:56702-57581	-	292	hypothetical protein		ENOG41											
X9_003634	scaffold_18:59082-63777	+	877	hypothetical protein		ENOG41											
X9_003635	scaffold_18:65585-69366	-	1119	hypothetical protein		ENOG41											
X9_003636	scaffold_18:70050-70569	-	172	hypothetical protein		ENOG41											
X9_003637	scaffold_18:71417-74807	-	1034	hypothetical protein		ENOG41											
X9_003638	scaffold_18:75455-78267	+	694	hypothetical protein		ENOG41											
X9_003639	scaffold_18:79547-80262	+	183	hypothetical protein													
X9_003640	scaffold_18:80290-82619	-	568	hypothetical protein													
X9_003641	scaffold_18:83037-85440	-	800	hypothetical protein													
X9_003642	scaffold_18:85726-86784	+	335	hypothetical protein		ENOG41											
X9_003643	scaffold_18:88803-89748	+	314	hypothetical protein		ENOG41											
X9_003644	scaffold_18:91118-91921	+	224	hypothetical protein													
X9_003645	scaffold_18:92458-92915	+	135	hypothetical protein													
X9_003646	scaffold_18:93006-93751	+	228	hypothetical protein													
X9_003647	scaffold_18:94158-94736	-	151	Ubiquitin-conjugating enzyme E2 2													
X9_003648	scaffold_18:95335-96733	+	405	hypothetical protein													
X9_003649	scaffold_18:97221-102237	+	1299	Kinesin heavy chain													
X9_003650	scaffold_18:103422-104406	-	327	hypothetical protein													
X9_003651	scaffold_18:106869-112625	+	1120	hypothetical protein		ENOG41											
X9_003652	scaffold_18:113133-114022	+	255	hypothetical protein													
X9_003653	scaffold_18:115137-117099	+	653	hypothetical protein		ENOG41											
X9_003654	scaffold_18:117418-117922	+	167	hypothetical protein													
X9_003655	scaffold_18:118128-118917	-	262	hypothetical protein		ENOG41											
X9_003656	scaffold_18:119344-120525	-	376	hypothetical protein													
X9_003657	scaffold_18:120848-123420	-	804	hypothetical protein		ENOG41											
X9_003658	scaffold_18:123942-126684	+	810	hypothetical protein													
X9_003659	scaffold_18:127549-127825	+	91	hypothetical protein													
X9_003660	scaffold_18:128351-129719	-	455	hypothetical protein													
X9_003661	scaffold_18:130973-131750	+	258	hypothetical protein													
X9_003662	scaffold_18:133100-134225	+	374	hypothetical protein													
X9_003663	scaffold_18:135471-136077	-	201	hypothetical protein													
X9_003664	scaffold_18:136561-140303	-	867	hypothetical protein		ENOG41											
X9_003665	scaffold_18:141014-142470	-	411	hypothetical protein													
X9_003666	scaffold_18:143096-144149	+	237	hypothetical protein													
X9_003667	scaffold_18:145795-150041	-	1390	hypothetical protein													
X9_003668	scaffold_18:151995-152610	+	204	hypothetical protein													
X9_003669	scaffold_18:153365-154386	-	322	hypothetical protein													
X9_003670	scaffold_18:154959-157064	-	685	hypothetical protein		ENOG41											
X9_003671	scaffold_18:159908-161561	+	550	hypothetical protein													
X9_003672	scaffold_18:164447-165528	-	288	hypothetical protein		ENOG41											
X9_003673	scaffold_18:167078-168287	+	402	glycosylphosphatidylinositol anchor biosynthesis													
X9_003674	scaffold_18:168495-169289	-	226	hypothetical protein		ENOG41											
X9_003675	scaffold_18:169597-172881	-	433	hypothetical protein		ENOG41											
X9_003676	scaffold_18:173734-175513	-	520	hypothetical protein													
X9_003677	scaffold_18:176414-178282	-	250	hypothetical protein													
X9_003678	scaffold_18:181058-181946	-	192	hypothetical protein													
X9_003679	scaffold_18:182486-183869	+	460	hypothetical protein		ENOG41											
X9_003680	scaffold_18:184743-185756	+	305	hypothetical protein		ENOG41											
X9_003681	scaffold_18:185982-186609	-	208	hypothetical protein													
X9_003682	scaffold_18:187725-190330	-	847	hypothetical protein													
X9_003683	scaffold_18:195645-197425	-	517	hypothetical protein		ENOG41											
X9_003684	scaffold_18:198206-202371	-	1316	hypothetical protein		ENOG41											
X9_003685	scaffold_18:203786-204417	-	190	hypothetical protein													
X9_003686	scaffold_18:204572-205284	+	182	hypothetical protein		ENOG41											
X9_003687	scaffold_18:206653-209851	+	968	hypothetical protein		ENOG41											
X9_003688	scaffold_18:210878-212433	+	354	hypothetical protein		ENOG41											
X9_003689	scaffold_18:214168-223105	+	2726	hypothetical protein		ENOG41											
X9_003690	scaffold_18:224762-230487	+	1346	hypothetical protein													
X9_003691	scaffold_18:230805-232314	-	473	hypothetical protein													
X9_003692	scaffold_18:233743-234773	-	306	hypothetical protein													
X9_003693	scaffold_18:235673-237571	+	483	Protein phosphatase type 2C 3													
X9_003694	scaffold_18:238541-240119	+	474	hypothetical protein													
X9_003695	scaffold_18:240751-243160	+	593	hypothetical protein													
X9_003696	scaffold_18:243165-245849	-	560	hypothetical protein													
X9_003697	scaffold_18:246986-248576	-	459	bifunctional choline kinase/ethanolamine kinase cki1													
X9_003698	scaffold_18:248652-251510	-	594	hypothetical protein		ENOG41											
X9_003699	scaffold_18:251814-252852	+	304	hypothetical protein		ENOG41											
X9_003700	scaffold_18:253264-254010	-	221	N-terminal acetyltransferase A complex catalytic subunit ard1													
X9_003701	scaffold_18:254505-256842	-	778	hypothetical protein													
X9_003702	scaffold_18:257792-258862	+	298	hypothetical protein		ENOG41											
X9_003703	scaffold_18:260222-262502	-	744	hypothetical protein													
X9_003704	scaffold_18:262921-263770	+	246	hypothetical protein													
X9_003705	scaffold_18:263955-264777	-	216	hypothetical protein		ENOG41											
X9_003706	scaffold_18:265078-268403	-	916	hypothetical protein													
X9_003707	scaffold_18:268872-270333	+	434	hypothetical protein													
X9_003708	scaffold_18:271413-273466	+	646	hypothetical protein													
X9_003709	scaffold_18:278055-280165	+	589	hypothetical protein		ENOG41											
X9_003710	scaffold_18:284816-292206	+	1475	hypothetical protein													
X9_003711	scaffold_18:292489-295732	-	1046	hypothetical protein		ENOG41											
X9_003712	scaffold_18:296230-296784	-	145	40S ribosomal protein S23													
X9_003713	scaffold_18:297186-299931	+	326	hypothetical protein		ENOG41											
X9_003714	scaffold_18:300615-302478	-	620	hypothetical protein		ENOG41											
X9_003715	scaffold_18:303453-304080	+	208	hypothetical protein													
X9_003716	scaffold_18:304505-305728	-	331	hypothetical protein													
X9_003717	scaffold_18:306448-309067	+	823	hypothetical protein		ENOG41											
X9_003718	scaffold_18:309088-309902	-	249	hypothetical protein													
X9_003719	scaffold_18:310360-311094	+	214	hypothetical protein													
X9_003720	scaffold_18:311392-314125	-	890	hypothetical protein		ENOG41											
X9_003721	scaffold_18:315264-317505	+	746	hypothetical protein													
X9_003722	scaffold_18:319950-323770	-	1157	hypothetical protein													
X9_003723	scaffold_18:324490-326176	-	499	hypothetical protein		ENOG41											
X9_003724	scaffold_18:327664-328579	-	233	hypothetical protein													
X9_003725	scaffold_18:329129-335444	-	1818	hypothetical protein													
X9_003726	scaffold_18:335655-337026	+	400	hypothetical protein													
X9_003727	scaffold_18:337080-338265	-	394	hypothetical protein													
X9_003728	scaffold_18:338495-342247	+	1228	hypothetical protein		ENOG41											
X9_003729	scaffold_18:342850-343714	-	268	hypothetical protein													
X9_003730	scaffold_18:345838-348187	+	451	hypothetical protein		ENOG41											
X9_003731	scaffold_18:348579-354256	-	1560	hypothetical protein		ENOG41											
X9_003732	scaffold_18:354999-358685	+	968	hypothetical protein		ENOG41											
X9_003733	scaffold_18:360059-362138	-	616	hypothetical protein													
X9_003734	scaffold_18:363061-365924	+	820	DNA-dependent ATPase of the nucleotide excision repair factor 4 complex													
X9_003735	scaffold_18:366169-367561	-	463	hypothetical protein													
X9_003736	scaffold_18:368162-371108	+	931	hypothetical protein		ENOG41											
X9_003737	scaffold_18:371485-372088	-	200	hypothetical protein		ENOG41											
X9_003738	scaffold_18:372803-373491	+	201	BLI-3 blue-light-inducible Bli-3 protein		ENOG41											
X9_003739	scaffold_18:374305-375054	-	144	AP-2 complex subunit sigma													
X9_003740	scaffold_18:375764-377553	-	476	hypothetical protein		ENOG41											
X9_003741	scaffold_18:378158-378788	+	209	hypothetical protein													
X9_003742	scaffold_18:378963-380451	-	324	hypothetical protein													
X9_003743	scaffold_18:380929-381906	+	283	diphthine synthase													
X9_003744	scaffold_18:382797-383618	+	217	hypothetical protein		ENOG41											
X9_003745	scaffold_18:384398-387173	+	801	hypothetical protein		ENOG41											
X9_003746	scaffold_18:387396-388545	-	364	hypothetical protein													
X9_003747	scaffold_18:389484-391133	+	394	hypothetical protein													
X9_003748	scaffold_18:391715-394774	+	999	hypothetical protein		ENOG41											
X9_003749	scaffold_18:395275-398444	-	964	hypothetical protein		ENOG41											
X9_003750	scaffold_18:399487-400920	-	438	hypothetical protein													
X9_003751	scaffold_18:401515-402690	+	358	hypothetical protein		ENOG41											
X9_003752	scaffold_18:403449-407374	-	1236	hypothetical protein		ENOG41											
X9_003753	scaffold_18:408394-410390	-	596	hypothetical protein		ENOG41											
X9_003754	scaffold_18:412131-413224	+	307	hypothetical protein													
X9_003755	scaffold_18:413884-415346	-	402	hypothetical protein		ENOG41											
X9_003756	scaffold_18:416009-417454	-	432	hypothetical protein		ENOG41											
X9_003757	scaffold_18:419949-425270	-	1695	DNA topoisomerase 2													
X9_003758	scaffold_18:426517-436115	-	2477	hypothetical protein													
X9_003759	scaffold_18:436470-439302	+	833	hypothetical protein													
X9_003760	scaffold_18:439686-440685	+	332	hypothetical protein													
X9_003761	scaffold_18:440808-442436	-	524	hypothetical protein		ENOG41											
X9_003762	scaffold_18:443800-444247	+	148	hypothetical protein		ENOG41											
X9_003763	scaffold_18:444473-445186	+	219	hypothetical protein		ENOG41											
X9_003764	scaffold_18:446386-447363	+	289	hypothetical protein		ENOG41											
X9_003765	scaffold_18:448163-448840	+	168	hypothetical protein													
X9_003766	scaffold_18:449545-450204	-	106	hypothetical protein		ENOG41											
X9_003767	scaffold_18:450683-451872	-	377	hypothetical protein		ENOG41											
X9_003768	scaffold_18:452922-454970	-	647	hypothetical protein													
X9_003769	scaffold_18:456052-456801	-	190	Neuronal calcium sensor 1													
X9_003770	scaffold_18:457239-458188	+	296	hypothetical protein		ENOG41											
X9_003771	scaffold_18:459266-462270	+	969	hypothetical protein		ENOG41											
X9_003773	scaffold_18:466038-471438	-	1759	hypothetical protein													
X9_003774	scaffold_18:473458-473887	+	117	hypothetical protein													
X9_003775	scaffold_18:474475-476169	-	527	hypothetical protein		ENOG41											
X9_003973	scaffold_19:124-1939	-	549	hypothetical protein		ENOG41											
X9_003974	scaffold_19:4663-28621	-	7926	hypothetical protein		ENOG41											
X9_003975	scaffold_19:31662-36428	+	1547	hypothetical protein		ENOG41											
X9_003976	scaffold_19:38504-40835	-	355	hypothetical protein		ENOG41											
X9_003977	scaffold_19:43206-44232	+	341	hypothetical protein													
X9_003978	scaffold_19:47629-48673	+	347	hypothetical protein													
X9_003979	scaffold_19:50701-52323	-	425	hypothetical protein													
X9_003980	scaffold_19:62540-65263	+	890	hypothetical protein		ENOG41											
X9_003981	scaffold_19:65964-67283	-	366	hypothetical protein		ENOG41											
X9_003982	scaffold_19:69443-69863	-	139	hypothetical protein		ENOG41											
X9_003983	scaffold_19:71689-72835	-	355	NADH-cytochrome b5 reductase													
X9_003984	scaffold_19:73017-74214	+	398	hypothetical protein													
X9_003985	scaffold_19:74304-75606	-	433	hypothetical protein													
X9_003986	scaffold_19:76781-78453	-	499	hypothetical protein		ENOG41											
X9_003987	scaffold_19:83384-83666	+	93	hypothetical protein													
X9_003988	scaffold_19:83869-85416	-	497	hypothetical protein													
X9_003989	scaffold_19:85674-86417	+	228	hypothetical protein		ENOG41											
X9_003990	scaffold_19:89505-92798	+	1078	hypothetical protein		ENOG41											
X9_003991	scaffold_19:93667-94223	-	152	hypothetical protein		ENOG41											
X9_003992	scaffold_19:94459-98597	+	1157	hypothetical protein													
X9_003994	scaffold_19:99549-100530	+	308	hypothetical protein		ENOG41											
X9_003995	scaffold_19:101238-102693	+	484	hypothetical protein		ENOG41											
X9_003996	scaffold_19:105840-107840	+	607	hypothetical protein		ENOG41											
X9_003997	scaffold_19:108508-109445	+	212	hypothetical protein													
X9_003998	scaffold_19:110685-113134	+	725	hypothetical protein		ENOG41											
X9_003999	scaffold_19:114421-117446	-	816	hypothetical protein													
X9_004000	scaffold_19:118208-118607	+	132	hypothetical protein													
X9_004001	scaffold_19:119164-127200	-	2265	hypothetical protein		ENOG41											
X9_004002	scaffold_19:129459-131843	+	760	tRNA-dihydrouridine synthase 3													
X9_004003	scaffold_19:133560-134023	-	135	hypothetical protein													
X9_004004	scaffold_19:135882-137900	+	612	hypothetical protein													
X9_004005	scaffold_19:140296-143621	+	901	hypothetical protein													
X9_004006	scaffold_19:144148-145760	+	518	hypothetical protein													
X9_004007	scaffold_19:147269-150552	+	1053	hypothetical protein		ENOG41											
X9_004008	scaffold_19:151580-153426	-	486	hypothetical protein		ENOG41											
X9_004009	scaffold_19:154136-157445	-	1070	hypothetical protein													
X9_004010	scaffold_19:157736-158141	+	76	DNA-directed RNA Polymerase II subunit L													
X9_004011	scaffold_19:158525-159884	-	452	hypothetical protein		ENOG41											
X9_004012	scaffold_19:161259-162036	+	244	hypothetical protein		ENOG41											
X9_004013	scaffold_19:164544-165738	-	321	NAD(P)H-dependent D-xylose reductase (XR)													
X9_004014	scaffold_19:166500-167153	-	110	Arf guanine nucleotide exchange factor sbh1													
X9_004015	scaffold_19:167653-168740	-	204	60S ribosomal protein L20A													
X9_004016	scaffold_19:168903-170800	+	423	hypothetical protein		ENOG41											
X9_004017	scaffold_19:171880-172837	-	284	hypothetical protein		ENOG41											
X9_004018	scaffold_19:174201-175500	-	432	hypothetical protein		ENOG41											
X9_004019	scaffold_19:175900-176859	+	300	hypothetical protein													
X9_004020	scaffold_19:176882-178722	-	558	hypothetical protein													
X9_004021	scaffold_19:179199-179519	+	88	protein transporter tim10													
X9_004022	scaffold_19:179847-182730	-	921	hypothetical protein		ENOG41											
X9_004023	scaffold_19:182920-184341	+	413	hypothetical protein		ENOG41											
X9_004024	scaffold_19:185420-185984	-	187	hypothetical protein													
X9_004025	scaffold_19:186806-191206	-	674	hypothetical protein													
X9_004026	scaffold_19:192200-193150	-	298	hypothetical protein													
X9_004027	scaffold_19:195911-196445	-	177	hypothetical protein													
X9_004028	scaffold_19:198857-199786	+	270	hypothetical protein													
X9_004029	scaffold_19:203258-204407	+	347	hypothetical protein		ENOG41											
X9_004030	scaffold_19:205166-206962	-	451	hypothetical protein		ENOG41											
X9_004031	scaffold_19:210110-211016	+	301	hypothetical protein													
X9_004032	scaffold_19:211384-214421	+	882	hypothetical protein													
X9_004033	scaffold_19:215094-220463	-	1423	hypothetical protein		ENOG41											
X9_004034	scaffold_19:220997-223343	-	743	hypothetical protein		ENOG41											
X9_004035	scaffold_19:224079-225972	+	630	hypothetical protein													
X9_004036	scaffold_19:226787-232857	+	1228	hypothetical protein		ENOG41											
X9_004037	scaffold_19:233294-235010	-	571	hypothetical protein													
X9_004038	scaffold_19:235364-236564	-	211	hypothetical protein		ENOG41											
X9_004039	scaffold_19:236914-238241	+	425	hypothetical protein													
