GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X2_006196	scaffold_24:223889-225229	+	384	hypothetical protein													
X2_006197	scaffold_24:225485-231493	-	1107	hypothetical protein		ENOG41											
X2_006198	scaffold_24:232112-233433	+	386	hypothetical protein													
X2_006199	scaffold_24:233495-235413	-	619	hypothetical protein													
X2_006200	scaffold_24:236729-244850	+	1244	hypothetical protein		ENOG41											
X2_006201	scaffold_24:245386-246434	-	329	hypothetical protein													
X2_006202	scaffold_24:247406-248399	+	330	hypothetical protein		ENOG41											
X2_006203	scaffold_24:249429-251101	+	404	hypothetical protein		ENOG41											
X2_006204	scaffold_24:251334-251822	+	144	hypothetical protein													
X2_006205	scaffold_24:255397-257350	+	611	hypothetical protein		ENOG41											
X2_006206	scaffold_24:317896-322000	+	1367	hypothetical protein		ENOG41											
X2_006207	scaffold_24:324564-327381	-	938	hypothetical protein		ENOG41											
X2_006208	scaffold_24:327967-329874	+	382	hypothetical protein													
X2_006209	scaffold_24:330223-330862	-	212	hypothetical protein													
X2_006210	scaffold_24:333433-334788	-	430	hypothetical protein													
X2_006211	scaffold_24:335047-336726	-	523	hypothetical protein		ENOG41											
X2_006212	scaffold_24:336758-338259	+	415	hypothetical protein		ENOG41											
X2_006213	scaffold_24:338916-340708	-	392	hypothetical protein													
X2_006214	scaffold_24:343990-344668	-	225	hypothetical protein		ENOG41											
X2_006215	scaffold_24:345706-347464	-	468	hypothetical protein													
X2_006216	scaffold_24:347826-348610	-	203	hypothetical protein													
X2_006217	scaffold_24:360407-362925	+	672	hypothetical protein													
X2_006218	scaffold_24:364277-365994	-	555	hypothetical protein		ENOG41											
X2_006219	scaffold_24:367220-369713	-	830	hypothetical protein													
X2_006220	scaffold_24:371306-372896	+	393	hypothetical protein		ENOG41											
X2_006221	scaffold_24:373796-375275	+	492	hypothetical protein													
X2_006222	scaffold_24:377106-379165	-	668	hypothetical protein		ENOG41											
X2_006223	scaffold_24:380862-381345	+	160	hypothetical protein		ENOG41											
X2_006224	scaffold_24:381625-382439	-	139	SCF ubiquitin ligase complex subunit cdc4		ENOG41											
X2_006225	scaffold_24:382753-384826	+	690	hypothetical protein		ENOG41											
X2_006226	scaffold_24:388689-389526	-	239	DNA replication protein psf2													
X2_006494	scaffold_25:55430-56051	+	206	hypothetical protein		ENOG41											
X2_006495	scaffold_25:56381-58149	-	542	hypothetical protein													
X2_006496	scaffold_25:58579-59809	+	409	hypothetical protein		ENOG41											
X2_006497	scaffold_25:60851-65999	+	1066	hypothetical protein													
X2_006498	scaffold_25:130810-135976	-	1124	hypothetical protein													
X2_006499	scaffold_25:137262-138974	+	522	hypothetical protein		ENOG41											
X2_006500	scaffold_25:140729-143470	+	524	hypothetical protein													
X2_006501	scaffold_25:248716-249919	+	400	hypothetical protein		ENOG41											
X2_006502	scaffold_25:250297-253236	-	960	hypothetical protein													
X2_006503	scaffold_25:253645-256030	+	454	hypothetical protein		ENOG41											
X2_006504	scaffold_25:257133-259853	+	632	hypothetical protein													
X2_006505	scaffold_25:260162-261882	-	428	hypothetical protein		ENOG41											
X2_006506	scaffold_25:263178-264387	-	343	hypothetical protein													
X2_006507	scaffold_25:265016-267349	+	738	hypothetical protein													
X2_006508	scaffold_25:267600-270087	-	700	hypothetical protein		ENOG41											
X2_006509	scaffold_25:270497-272681	+	667	hypothetical protein													
X2_006510	scaffold_25:273205-276798	+	1126	GPI inositol deacylase													
X2_006511	scaffold_25:277366-278854	-	476	hypothetical protein													
X2_006512	scaffold_25:279586-280100	-	153	mitochondrial membrane protein													
X2_006513	scaffold_25:280360-284773	+	885	hypothetical protein		ENOG41											
X2_006514	scaffold_25:285117-287545	+	791	hypothetical protein													
X2_006515	scaffold_25:288396-291873	+	1158	hypothetical protein													
X2_006516	scaffold_25:292363-292842	-	139	hypothetical protein													
X2_006517	scaffold_25:293108-293822	+	237	hypothetical protein		ENOG41											
X2_006518	scaffold_25:294089-296875	-	835	hypothetical protein		ENOG41											
X2_006519	scaffold_25:297288-298779	+	479	hypothetical protein		ENOG41											
X2_006520	scaffold_25:299971-300879	-	283	hypothetical protein													
X2_006521	scaffold_25:302900-304199	+	383	hypothetical protein		ENOG41											
X2_006522	scaffold_25:304482-305056	-	169	hypothetical protein		ENOG41											
X2_006523	scaffold_25:306059-306836	-	236	hypothetical protein													
X2_006524	scaffold_25:306886-310945	-	845	hypothetical protein													
X2_006525	scaffold_25:311474-316035	+	882	hypothetical protein		ENOG41											
X2_006526	scaffold_25:317121-320786	+	1109	hypothetical protein													
X2_006527	scaffold_25:321006-322982	-	622	hypothetical protein		ENOG41											
X2_006528	scaffold_25:323486-326457	+	867	hypothetical protein													
X2_006529	scaffold_25:327118-328378	+	404	hypothetical protein													
X2_006530	scaffold_25:328462-329437	-	324	hypothetical protein													
X2_006531	scaffold_25:329706-331977	+	657	hypothetical protein													
X2_006532	scaffold_25:332480-334101	-	454	hypothetical protein													
X2_006533	scaffold_25:334610-337162	+	798	hypothetical protein		ENOG41											
X2_006534	scaffold_25:338279-340190	-	636	hypothetical protein													
X2_006535	scaffold_25:340721-343172	+	816	hypothetical protein													
X2_006536	scaffold_25:343476-345148	-	519	hypothetical protein		ENOG41											
X2_006537	scaffold_25:345517-352326	+	1501	hypothetical protein													
X2_006538	scaffold_25:352654-354328	-	538	hypothetical protein													
X2_006539	scaffold_25:354718-356075	+	415	hypothetical protein		ENOG41											
X2_006540	scaffold_25:356378-358221	-	531	hypothetical protein													
X2_006541	scaffold_25:358546-359629	+	360	hypothetical protein		ENOG41											
X2_006542	scaffold_25:359966-360397	-	107	hypothetical protein		ENOG41											
X2_006543	scaffold_25:360827-361904	+	358	hypothetical protein													
X2_006544	scaffold_25:362202-363900	-	526	hypothetical protein													
X2_006545	scaffold_25:364638-365160	+	173	hypothetical protein		ENOG41											
X2_006546	scaffold_25:365709-368254	+	761	hypothetical protein													
X2_006547	scaffold_25:370237-370953	-	184	hypothetical protein													
X2_006548	scaffold_25:371972-373478	-	501	hypothetical protein		ENOG41											
X2_006549	scaffold_25:375844-378782	-	875	hypothetical protein													
X2_006550	scaffold_25:378981-379647	+	221	hypothetical protein		ENOG41											
X2_006551	scaffold_25:380744-382023	-	384	hypothetical protein		ENOG41											
X2_006552	scaffold_25:382340-383761	+	430	hypothetical protein													
X2_006553	scaffold_25:384485-388787	-	1353	hypothetical protein													
X2_006721	scaffold_26:67823-68160	+	74	hypothetical protein													
X2_006722	scaffold_26:68243-69073	-	258	hypothetical protein													
X2_006723	scaffold_26:70455-73942	-	1035	hypothetical protein													
X2_006724	scaffold_26:74276-77432	+	826	hypothetical protein		ENOG41											
X2_006725	scaffold_26:107384-108197	+	254	hypothetical protein													
X2_006726	scaffold_26:109159-110763	-	483	hypothetical protein													
X2_006727	scaffold_26:111559-112338	+	181	hypothetical protein													
X2_006728	scaffold_26:114409-116599	-	696	hypothetical protein		ENOG41											
X2_006729	scaffold_26:130444-131538	-	316	hypothetical protein													
X2_006730	scaffold_26:188293-188725	+	143	hypothetical protein													
X2_006731	scaffold_26:188927-189392	+	137	hypothetical protein													
X2_006732	scaffold_26:194758-195383	+	192	hypothetical protein													
X2_006733	scaffold_26:201363-201981	+	205	hypothetical protein													
X2_006734	scaffold_26:210887-212296	+	452	hypothetical protein		ENOG41											
X2_006735	scaffold_26:212823-213636	+	270	hypothetical protein													
X2_006736	scaffold_26:246083-246911	-	257	hypothetical protein													
X2_006737	scaffold_26:251077-251548	-	139	hypothetical protein													
X2_006738	scaffold_26:254775-255522	-	248	hypothetical protein													
X2_006739	scaffold_26:256889-257801	-	303	hypothetical protein		ENOG41											
X2_006740	scaffold_26:261574-263109	+	453	hypothetical protein		ENOG41											
X2_006741	scaffold_26:265565-266177	-	203	hypothetical protein													
X2_006742	scaffold_26:266768-267126	-	102	hypothetical protein													
X2_006743	scaffold_26:278535-279336	-	266	hypothetical protein													
X2_006744	scaffold_26:284726-285783	+	316	hypothetical protein		ENOG41											
X2_006745	scaffold_26:286185-287523	-	445	hypothetical protein													
X2_006746	scaffold_26:316612-318814	-	733	hypothetical protein		ENOG41											
X2_006747	scaffold_26:365818-366712	-	297	hypothetical protein													
X2_006748	scaffold_26:367573-368359	-	261	hypothetical protein		ENOG41											
X2_006749	scaffold_26:368706-369290	-	164	hypothetical protein		ENOG41											
X2_006750	scaffold_26:371083-371455	+	123	hypothetical protein													
X2_006751	scaffold_26:380086-382792	+	180	hypothetical protein													
X2_006752	scaffold_26:383843-384191	-	115	hypothetical protein													
X2_006753	scaffold_26:385723-386847	+	337	hypothetical protein		ENOG41											
X2_006964	scaffold_27:53-515	+	153	hypothetical protein													
X2_006965	scaffold_27:535-1538	+	314	hypothetical protein													
X2_006966	scaffold_27:5806-7066	-	419	hypothetical protein													
X2_006967	scaffold_27:7360-11299	-	1238	hypothetical protein													
X2_006968	scaffold_27:11413-12664	-	416	hypothetical protein													
X2_006969	scaffold_27:12687-13194	-	168	hypothetical protein													
X2_006970	scaffold_27:13215-14475	-	419	hypothetical protein													
X2_006971	scaffold_27:14631-18224	+	1041	hypothetical protein		ENOG41											
X2_006972	scaffold_27:18349-21386	-	972	hypothetical protein													
X2_006973	scaffold_27:21466-25139	-	1191	hypothetical protein													
X2_006974	scaffold_27:25273-26716	-	480	hypothetical protein													
X2_006975	scaffold_27:26859-30801	-	1158	hypothetical protein													
X2_006976	scaffold_27:30942-33732	+	827	hypothetical protein													
X2_006977	scaffold_27:33795-36371	+	819	hypothetical protein													
X2_006978	scaffold_27:36395-37334	-	312	hypothetical protein		ENOG41											
X2_006979	scaffold_27:37395-37932	+	178	hypothetical protein		ENOG41											
X2_006980	scaffold_27:37950-38364	+	137	hypothetical protein													
X2_006981	scaffold_27:38374-38824	-	149	hypothetical protein													
X2_006982	scaffold_27:38891-40373	-	493	hypothetical protein													
X2_006983	scaffold_27:40432-40975	+	180	hypothetical protein													
X2_006984	scaffold_27:41026-42091	+	354	hypothetical protein													
X2_006985	scaffold_27:42113-42743	+	209	hypothetical protein		ENOG41											
X2_006986	scaffold_27:42752-43265	-	170	hypothetical protein													
X2_006987	scaffold_27:43316-51005	-	2405	hypothetical protein													
X2_006988	scaffold_27:51055-53676	-	799	hypothetical protein		ENOG41											
X2_006989	scaffold_27:53730-54252	-	173	hypothetical protein		ENOG41											
X2_006990	scaffold_27:54317-56733	+	693	hypothetical protein		ENOG41											
X2_006991	scaffold_27:56912-58310	-	465	hypothetical protein													
X2_006992	scaffold_27:58363-59945	-	496	hypothetical protein													
X2_006993	scaffold_27:60102-60339	+	78	hypothetical protein													
X2_006994	scaffold_27:60342-61707	-	433	hypothetical protein													
X2_006995	scaffold_27:61843-62839	-	331	hypothetical protein													
X2_006996	scaffold_27:62983-67978	+	1516	hypothetical protein													
X2_006997	scaffold_27:68028-68964	+	311	hypothetical protein													
X2_006998	scaffold_27:69063-70506	+	480	hypothetical protein													
X2_006999	scaffold_27:70537-71152	-	204	hypothetical protein		ENOG41											
X2_007000	scaffold_27:71243-71921	+	225	hypothetical protein													
X2_007001	scaffold_27:72025-72961	+	311	hypothetical protein													
X2_007002	scaffold_27:72982-80244	+	2285	hypothetical protein													
X2_007003	scaffold_27:80256-80916	-	219	hypothetical protein													
X2_007004	scaffold_27:80985-84423	+	1091	hypothetical protein													
X2_007006	scaffold_27:84645-86098	-	459	hypothetical protein													
X2_007007	scaffold_27:86149-88211	+	665	hypothetical protein													
X2_007008	scaffold_27:88238-90411	-	672	hypothetical protein		ENOG41											
X2_007009	scaffold_27:90457-91822	+	454	hypothetical protein													
X2_007010	scaffold_27:91880-92333	-	150	hypothetical protein		ENOG41											
X2_007011	scaffold_27:92395-93580	-	394	hypothetical protein													
X2_007012	scaffold_27:93703-94861	+	385	hypothetical protein		ENOG41											
X2_007013	scaffold_27:94884-98272	+	1087	hypothetical protein													
X2_007014	scaffold_27:98302-101142	+	872	hypothetical protein		ENOG41											
X2_007015	scaffold_27:101152-103545	-	775	hypothetical protein													
X2_007016	scaffold_27:103610-104504	-	297	hypothetical protein		ENOG41											
X2_007017	scaffold_27:104580-110054	-	1656	hypothetical protein		ENOG41											
X2_007018	scaffold_27:110147-110639	+	163	hypothetical protein		ENOG41											
X2_007019	scaffold_27:110711-122718	-	3708	hypothetical protein		ENOG41											
X2_007020	scaffold_27:122900-124835	-	644	hypothetical protein													
X2_007021	scaffold_27:124897-125983	-	361	hypothetical protein		ENOG41											
X2_007022	scaffold_27:126032-128549	+	779	hypothetical protein													
X2_007023	scaffold_27:128580-129691	-	254	hypothetical protein		ENOG41											
X2_007024	scaffold_27:129788-133241	+	1121	hypothetical protein													
X2_007025	scaffold_27:133308-134526	+	405	hypothetical protein		ENOG41											
X2_007026	scaffold_27:134567-137118	-	763	hypothetical protein													
X2_007027	scaffold_27:137342-138173	-	276	hypothetical protein													
X2_007028	scaffold_27:138349-142587	-	1331	hypothetical protein													
X2_007029	scaffold_27:142604-145298	-	847	hypothetical protein													
X2_007030	scaffold_27:145363-148615	-	984	hypothetical protein													
X2_007031	scaffold_27:148647-148941	-	97	hypothetical protein													
X2_007032	scaffold_27:149035-150968	-	611	hypothetical protein													
X2_007033	scaffold_27:151011-159025	-	2473	hypothetical protein													
X2_007034	scaffold_27:159069-164322	-	1561	hypothetical protein													
X2_007035	scaffold_27:164359-165052	+	230	hypothetical protein													
X2_007036	scaffold_27:165146-169678	+	1413	hypothetical protein													
X2_007037	scaffold_27:169775-170573	+	265	hypothetical protein													
X2_007038	scaffold_27:170685-172324	+	523	hypothetical protein													
X2_007039	scaffold_27:172337-173903	+	521	hypothetical protein		ENOG41											
X2_007040	scaffold_27:173974-176835	-	929	hypothetical protein													
X2_007041	scaffold_27:176854-178240	-	461	hypothetical protein													
X2_007042	scaffold_27:178272-180776	-	815	hypothetical protein													
X2_007043	scaffold_27:180886-182138	-	398	hypothetical protein		ENOG41											
X2_007044	scaffold_27:182200-183988	-	595	hypothetical protein		ENOG41											
X2_007045	scaffold_27:184283-186595	+	726	hypothetical protein													
X2_007046	scaffold_27:186694-187342	+	215	hypothetical protein		ENOG41											
X2_007047	scaffold_27:187411-187630	+	72	hypothetical protein													
X2_007048	scaffold_27:188067-190662	-	864	hypothetical protein													
X2_007049	scaffold_27:190762-194788	-	1276	hypothetical protein													
X2_007050	scaffold_27:194810-195920	-	369	hypothetical protein													
X2_007051	scaffold_27:196080-197418	-	445	hypothetical protein													
X2_007052	scaffold_27:197700-200609	+	799	hypothetical protein													
X2_007053	scaffold_27:200686-201445	+	252	hypothetical protein													
X2_007054	scaffold_27:201458-202322	+	287	hypothetical protein													
X2_007056	scaffold_27:202515-202920	-	134	hypothetical protein													
X2_007057	scaffold_27:202989-204462	+	490	hypothetical protein													
X2_007058	scaffold_27:204520-205498	-	325	hypothetical protein													
X2_007059	scaffold_27:205817-206021	+	67	hypothetical protein													
X2_007060	scaffold_27:206395-207349	-	317	hypothetical protein													
X2_007061	scaffold_27:207461-208214	+	250	hypothetical protein													
X2_007062	scaffold_27:208217-212128	-	1267	hypothetical protein													
X2_007063	scaffold_27:212322-212941	+	187	hypothetical protein		ENOG41											
X2_007064	scaffold_27:212990-213860	-	289	hypothetical protein													
X2_007065	scaffold_27:214045-217406	+	987	hypothetical protein													
X2_007066	scaffold_27:217414-218782	-	437	hypothetical protein		ENOG41											
X2_007067	scaffold_27:218911-220952	-	631	hypothetical protein													
X2_007068	scaffold_27:221297-223756	+	774	hypothetical protein		ENOG41											
X2_007069	scaffold_27:223826-224138	-	103	hypothetical protein													
X2_007070	scaffold_27:224184-224571	+	128	hypothetical protein													
X2_007071	scaffold_27:224777-226052	+	424	hypothetical protein		ENOG41											
X2_007072	scaffold_27:226466-227462	+	331	hypothetical protein		ENOG41											
X2_007073	scaffold_27:227660-229287	+	527	hypothetical protein													
X2_007074	scaffold_27:229381-229849	-	155	hypothetical protein													
X2_007075	scaffold_27:229942-230760	+	252	hypothetical protein													
X2_007076	scaffold_27:230805-231666	-	286	hypothetical protein													
X2_007077	scaffold_27:231705-233571	+	522	hypothetical protein													
X2_007078	scaffold_27:233757-236664	+	968	hypothetical protein													
X2_007079	scaffold_27:236767-240872	-	1204	hypothetical protein		ENOG41											
X2_007080	scaffold_27:240972-242653	+	477	hypothetical protein		ENOG41											
X2_007081	scaffold_27:242730-245890	+	993	hypothetical protein		ENOG41											
X2_007082	scaffold_27:245974-251602	+	1815	hypothetical protein													
X2_007083	scaffold_27:251627-252581	-	317	hypothetical protein													
X2_007084	scaffold_27:252598-253183	-	194	hypothetical protein		ENOG41											
X2_007085	scaffold_27:253249-256117	-	939	hypothetical protein		ENOG41											
X2_007086	scaffold_27:256161-270156	+	4412	hypothetical protein													
X2_007087	scaffold_27:270286-272519	+	713	hypothetical protein													
X2_007088	scaffold_27:272559-280631	-	2512	hypothetical protein		ENOG41											
X2_007089	scaffold_27:280674-281652	+	325	hypothetical protein		ENOG41											
X2_007090	scaffold_27:281691-282381	-	229	hypothetical protein													
X2_007091	scaffold_27:282542-283796	+	417	hypothetical protein													
X2_007092	scaffold_27:283863-284500	-	194	hypothetical protein													
X2_007093	scaffold_27:284577-285783	-	401	hypothetical protein		ENOG41											
X2_007094	scaffold_27:285969-286575	+	201	hypothetical protein		ENOG41											
X2_007095	scaffold_27:286665-288893	+	724	hypothetical protein													
X2_007096	scaffold_27:288930-293065	-	1331	hypothetical protein		ENOG41											
X2_007097	scaffold_27:293094-298672	+	1743	hypothetical protein		ENOG41											
X2_007098	scaffold_27:298673-300442	-	570	hypothetical protein		ENOG41											
X2_007099	scaffold_27:300529-302059	-	509	hypothetical protein													
X2_007100	scaffold_27:302166-303108	-	313	hypothetical protein													
X2_007101	scaffold_27:303486-304673	+	356	hypothetical protein													
X2_007102	scaffold_27:304799-305954	+	369	hypothetical protein													
X2_007103	scaffold_27:305971-308757	+	892	hypothetical protein													
X2_007104	scaffold_27:308761-311316	-	781	hypothetical protein		ENOG41											
X2_007105	scaffold_27:311348-312452	+	367	hypothetical protein		ENOG41											
X2_007106	scaffold_27:312467-313193	-	241	hypothetical protein													
X2_007107	scaffold_27:313274-314222	-	315	hypothetical protein		ENOG41											
X2_007108	scaffold_27:314502-315447	+	314	hypothetical protein													
X2_007109	scaffold_27:315532-316540	+	335	hypothetical protein													
X2_007110	scaffold_27:316603-317701	+	365	hypothetical protein													
X2_007111	scaffold_27:317730-318843	+	370	hypothetical protein		ENOG41											
X2_007112	scaffold_27:318860-319685	-	274	hypothetical protein		ENOG41											
X2_007113	scaffold_27:319715-322001	+	761	hypothetical protein													
X2_007114	scaffold_27:322108-323143	+	344	hypothetical protein		ENOG41											
X2_007115	scaffold_27:323149-324139	-	329	hypothetical protein													
X2_007116	scaffold_27:324165-326590	-	647	hypothetical protein													
X2_007117	scaffold_27:327073-327731	+	197	hypothetical protein													
X2_007118	scaffold_27:327953-329218	-	402	hypothetical protein		ENOG41											
X2_007119	scaffold_27:329392-331028	+	518	hypothetical protein													
X2_007120	scaffold_27:331149-332640	-	496	hypothetical protein													
X2_007121	scaffold_27:332888-336540	+	1148	hypothetical protein		ENOG41											
X2_007122	scaffold_27:336642-337656	+	337	hypothetical protein		ENOG41											
X2_007123	scaffold_27:337693-337954	-	86	hypothetical protein		ENOG41											
X2_007124	scaffold_27:337994-339370	+	444	hypothetical protein		ENOG41											
X2_007125	scaffold_27:339464-339902	-	145	hypothetical protein		ENOG41											
X2_007126	scaffold_27:339963-341592	+	542	hypothetical protein													
X2_007127	scaffold_27:341639-341969	+	109	hypothetical protein													
X2_007128	scaffold_27:342134-342743	-	202	hypothetical protein													
X2_007129	scaffold_27:342848-343244	+	131	hypothetical protein													
X2_007130	scaffold_27:343252-343879	-	208	hypothetical protein													
X2_007131	scaffold_27:343906-344934	-	319	hypothetical protein		ENOG41											
X2_007132	scaffold_27:345127-346279	+	383	hypothetical protein													
X2_007133	scaffold_27:346348-351723	-	1695	hypothetical protein													
X2_007134	scaffold_27:351781-356826	+	1491	hypothetical protein													
X2_007135	scaffold_27:356921-357884	+	320	hypothetical protein		ENOG41											
X2_007136	scaffold_27:357886-358417	-	176	hypothetical protein		ENOG41											
X2_007137	scaffold_27:358481-360259	+	577	hypothetical protein													
X2_007138	scaffold_27:360272-361448	-	391	hypothetical protein													
X2_007139	scaffold_27:361543-362599	-	351	hypothetical protein		ENOG41											
X2_007140	scaffold_27:362727-363699	+	323	hypothetical protein													
X2_007141	scaffold_27:363718-367991	+	1353	hypothetical protein													
X2_007142	scaffold_27:368042-369119	+	358	hypothetical protein													
X2_007143	scaffold_27:369133-369805	-	223	hypothetical protein		ENOG41											
X2_007144	scaffold_27:370017-370452	+	144	hypothetical protein													
X2_007145	scaffold_27:370593-371766	+	390	hypothetical protein		ENOG41											
X2_007146	scaffold_27:371801-373654	+	599	hypothetical protein													
X2_007147	scaffold_27:373669-374092	-	140	hypothetical protein		ENOG41											
X2_007148	scaffold_27:374153-374864	+	236	hypothetical protein													
X2_007149	scaffold_27:375001-376573	-	523	hypothetical protein		ENOG41											
X2_007150	scaffold_27:376667-379634	+	954	hypothetical protein													
X2_007332	scaffold_28:1900-4767	-	864	hypothetical protein													
X2_007333	scaffold_28:5875-9640	+	1254	hypothetical protein													
X2_007334	scaffold_28:10330-12647	+	384	hypothetical protein		ENOG41											
X2_007335	scaffold_28:13391-14923	-	491	hypothetical protein													
X2_007336	scaffold_28:15571-17181	-	410	hypothetical protein		ENOG41											
X2_007337	scaffold_28:18163-18832	-	138	hypothetical protein		ENOG41											
X2_007338	scaffold_28:51538-52766	+	332	hypothetical protein		ENOG41											
X2_007339	scaffold_28:53373-55091	-	426	hypothetical protein		ENOG41											
X2_007340	scaffold_28:55336-58077	+	860	Translation initiation factor 3 subunit c													
X2_007341	scaffold_28:58247-59033	-	261	hypothetical protein													
X2_007342	scaffold_28:59853-60868	+	248	60S ribosomal protein L7													
X2_007343	scaffold_28:61160-63014	-	257	hypothetical protein													
X2_007344	scaffold_28:64159-65129	+	285	hypothetical protein													
X2_007345	scaffold_28:66209-70899	-	1458	hypothetical protein													
X2_007346	scaffold_28:73517-75175	+	458	hypothetical protein		ENOG41											
X2_007347	scaffold_28:76147-76912	+	254	hypothetical protein													
X2_007348	scaffold_28:78075-80775	-	719	hypothetical protein		ENOG41											
X2_007349	scaffold_28:82179-82601	+	92	hypothetical protein													
X2_007350	scaffold_28:84261-86486	-	532	hypothetical protein		ENOG41											
X2_007351	scaffold_28:87480-90611	+	1025	hypothetical protein													
X2_007352	scaffold_28:92116-93238	+	373	hypothetical protein		ENOG41											
X2_007353	scaffold_28:94184-97855	-	790	hypothetical protein		ENOG41											
X2_007354	scaffold_28:98592-101418	+	941	hypothetical protein													
X2_007355	scaffold_28:103456-104710	-	417	hypothetical protein		ENOG41											
X2_007356	scaffold_28:106344-110710	-	1323	hypothetical protein													
X2_007357	scaffold_28:111511-112498	+	295	hypothetical protein													
X2_007358	scaffold_28:112935-113557	-	165	hypothetical protein													
X2_007359	scaffold_28:113854-114811	+	300	hypothetical protein													
X2_007360	scaffold_28:115117-117168	-	606	hypothetical protein		ENOG41											
X2_007361	scaffold_28:118460-120164	-	499	Kynureninase 1													
X2_007362	scaffold_28:120349-124130	+	842	hypothetical protein													
X2_007363	scaffold_28:128768-130154	+	355	hypothetical protein													
X2_007364	scaffold_28:132862-135257	+	766	hypothetical protein		ENOG41											
X2_007365	scaffold_28:135418-138378	-	811	hypothetical protein													
X2_007366	scaffold_28:139109-140536	+	402	hypothetical protein													
X2_007367	scaffold_28:140652-141645	-	330	hypothetical protein													
X2_007368	scaffold_28:141964-142560	+	143	40S ribosomal protein S16													
X2_007369	scaffold_28:143278-144181	+	300	hypothetical protein													
X2_007370	scaffold_28:144203-145668	-	178	hypothetical protein													
X2_007371	scaffold_28:148350-149292	+	313	hypothetical protein													
X2_007372	scaffold_28:149880-151460	+	489	hypothetical protein		ENOG41											
X2_007373	scaffold_28:151719-153589	-	562	hypothetical protein		ENOG41											
X2_007374	scaffold_28:155667-156040	-	71	hypothetical protein		ENOG41											
X2_007375	scaffold_28:156452-157355	+	209	hypothetical protein													
X2_007376	scaffold_28:160075-162110	+	637	hypothetical protein													
X2_007377	scaffold_28:163801-165568	-	443	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial													
X2_007378	scaffold_28:165759-166490	+	221	hypothetical protein		ENOG41											
X2_007379	scaffold_28:167053-167755	-	215	hypothetical protein													
X2_007380	scaffold_28:168491-170390	-	576	hypothetical protein		ENOG41											
X2_007381	scaffold_28:173979-175086	+	368	hypothetical protein													
X2_007382	scaffold_28:175213-176715	-	460	hypothetical protein													
X2_007383	scaffold_28:176894-178669	+	541	hypothetical protein													
X2_007384	scaffold_28:179124-180723	+	532	hypothetical protein													
X2_007385	scaffold_28:184077-184866	+	262	hypothetical protein		ENOG41											
X2_007386	scaffold_28:185863-187490	+	489	hypothetical protein		ENOG41											
X2_007387	scaffold_28:189215-197425	-	2222	hypothetical protein		ENOG41											
X2_007388	scaffold_28:198126-200499	-	790	hypothetical protein		ENOG41											
X2_007389	scaffold_28:203558-204542	-	264	hypothetical protein		ENOG41											
X2_007390	scaffold_28:206208-209649	+	953	hypothetical protein		ENOG41											
X2_007391	scaffold_28:210093-211413	+	439	hypothetical protein		ENOG41											
X2_007392	scaffold_28:211693-215491	+	1020	hypothetical protein		ENOG41											
X2_007393	scaffold_28:216244-219291	+	979	hypothetical protein													
X2_007394	scaffold_28:220969-222662	+	545	hypothetical protein		ENOG41											
X2_007395	scaffold_28:223645-225251	-	465	hypothetical protein													
X2_007396	scaffold_28:226170-227804	-	507	hypothetical protein		ENOG41											
X2_007397	scaffold_28:228736-230286	-	498	hypothetical protein													
X2_007398	scaffold_28:230880-232583	+	550	hypothetical protein		ENOG41											
X2_007399	scaffold_28:232921-234940	+	672	hypothetical protein		ENOG41											
X2_007400	scaffold_28:235013-235487	-	124	hypothetical protein													
X2_007401	scaffold_28:236135-236613	-	140	mitochondrial import inner membrane translocase subunit TIM16													
X2_007402	scaffold_28:236994-238593	+	532	hypothetical protein		ENOG41											
X2_007403	scaffold_28:242468-243038	-	189	hypothetical protein													
X2_007404	scaffold_28:243858-245181	+	440	hypothetical protein													
X2_007405	scaffold_28:246241-247081	+	279	hypothetical protein													
X2_007406	scaffold_28:247972-248566	+	141	hypothetical protein		ENOG41											
X2_007407	scaffold_28:248819-250586	-	494	hypothetical protein		ENOG41											
X2_007408	scaffold_28:251078-252961	-	554	hypothetical protein		ENOG41											
X2_007409	scaffold_28:254683-260603	+	1523	hypothetical protein		ENOG41											
X2_007410	scaffold_28:260965-261712	-	248	hypothetical protein		ENOG41											
X2_007411	scaffold_28:262135-263211	+	324	hypothetical protein		ENOG41											
X2_007412	scaffold_28:264823-272270	-	2430	hypothetical protein													
X2_007413	scaffold_28:272769-274937	-	550	hypothetical protein													
X2_007414	scaffold_28:275506-278034	+	598	hypothetical protein													
X2_007415	scaffold_28:278888-280708	+	502	hypothetical protein		ENOG41											
X2_007562	scaffold_29:8625-10682	-	647	hypothetical protein		ENOG41											
X2_007563	scaffold_29:11538-19777	-	2616	hypothetical protein		ENOG41											
X2_007564	scaffold_29:20531-22675	+	695	hypothetical protein													
X2_007565	scaffold_29:25089-27185	+	608	hypothetical protein		ENOG41											
X2_007566	scaffold_29:27750-29351	-	492	hypothetical protein													
X2_007567	scaffold_29:30369-32828	+	697	hypothetical protein		ENOG41											
X2_007568	scaffold_29:33303-34289	+	310	hypothetical protein		ENOG41											
X2_007569	scaffold_29:35012-35987	-	324	hypothetical protein		ENOG41											
